[23.09.11 21:25:48 FINE]: [BetonQuest] Loaded pl language
[23.09.11 21:25:48 FINE]: [BetonQuest] Loaded en language
[23.09.11 21:25:48 FINE]: [BetonQuest] Loaded de language
[23.09.11 21:25:48 FINE]: [BetonQuest] Loaded fr language
[23.09.11 21:25:48 FINE]: [BetonQuest] Loaded cn language
[23.09.11 21:25:48 FINE]: [BetonQuest] Loaded es language
[23.09.11 21:25:48 FINE]: [BetonQuest] Loaded nl language
[23.09.11 21:25:48 FINE]: [BetonQuest] Loaded it language
[23.09.11 21:25:48 FINE]: [BetonQuest] Loaded hu language
[23.09.11 21:25:48 FINE]: [BetonQuest] Loaded vi language
[23.09.11 21:25:48 INFO]: [BetonQuest] Using SQLite for storing data!
[23.09.11 21:25:48 FINE]: [BetonQuest] Initializing updater with version v64, destination is v64
[23.09.11 21:25:48 INFO]: [BetonQuest] Configuration up to date!
[23.09.11 21:30:33 FINE]: [BetonQuest] Executing /betonquest command for user Telmiyo with arguments: [delete, tag, lesson.quest01_completed]
[23.09.11 21:30:33 FINE]: [BetonQuest] Loading data asynchronously
[23.09.11 21:30:33 FINE]: [BetonQuest] Command executing done
[23.09.11 21:30:37 FINE]: [BetonQuest] Executing /betonquest command for user Telmiyo with arguments: [delete, tag, lesson.quest01_started]
[23.09.11 21:30:37 FINE]: [BetonQuest] Loading data asynchronously
[23.09.11 21:30:37 FINE]: [BetonQuest] Command executing done
[23.09.11 21:30:39 FINE]: [BetonQuest] Executing /betonquest command for user Telmiyo with arguments: [tag, Telmiyo]
[23.09.11 21:30:39 FINE]: [BetonQuest] Loading data asynchronously
[23.09.11 21:30:39 FINE]: [BetonQuest] Command executing done
[23.09.11 21:30:39 FINE]: [BetonQuest] Listing tags
[23.09.11 21:30:50 FINE]: [BetonQuest] FALSE:  condition lesson.quest01_started for player Telmiyo
[23.09.11 21:30:50 FINE]: [BetonQuest] TRUE: inverted condition lesson.has_key for player Telmiyo
[23.09.11 21:31:11 FINE]: [BetonQuest] Firing event lesson.add_tag_quest01_started for Telmiyo
[23.09.11 21:31:11 FINE]: [BetonQuest] FALSE:  condition lesson.has_key for player Telmiyo
[23.09.11 21:31:11 FINE]: [BetonQuest] TRUE: inverted condition lesson.has_key for player Telmiyo
[23.09.11 21:31:18 FINE]: [BetonQuest] Firing event lesson.select_npc_lisa for Telmiyo
[23.09.11 21:31:18 FINE]: [BetonQuest] Firing event lesson.add_hologram for Telmiyo
[23.09.11 21:31:18 FINE]: [BetonQuest] Firing event lesson.select_npc_marc for Telmiyo
[23.09.11 21:31:18 FINE]: [BetonQuest] Firing event lesson.remove_hologram for Telmiyo
[23.09.11 21:31:25 FINE]: [BetonQuest] TRUE:  condition lesson.quest01_started for player Telmiyo
[23.09.11 21:31:26 FINE]: [BetonQuest] TRUE: inverted condition lesson.has_key for player Telmiyo
[23.09.11 21:31:36 FINE]: [BetonQuest] Firing event lesson.give_key for Telmiyo
[23.09.11 21:31:36 FINE]: [BetonQuest] Firing event lesson.select_npc_lisa for Telmiyo
[23.09.11 21:31:36 FINE]: [BetonQuest] Firing event lesson.remove_hologram for Telmiyo
[23.09.11 21:31:36 FINE]: [BetonQuest] Firing event lesson.select_npc_marc for Telmiyo
[23.09.11 21:31:36 FINE]: [BetonQuest] Firing event lesson.add_hologram for Telmiyo
[23.09.11 21:31:50 FINE]: [BetonQuest] Firing event lesson.add_tag_quest01_started for Telmiyo
[23.09.11 21:31:50 FINE]: [BetonQuest] TRUE:  condition lesson.has_key for player Telmiyo
[23.09.11 21:31:50 FINE]: [BetonQuest] FALSE: inverted condition lesson.has_key for player Telmiyo
[23.09.11 21:31:51 FINE]: [BetonQuest] Firing event lesson.select_npc_marc for Telmiyo
[23.09.11 21:31:51 FINE]: [BetonQuest] Firing event lesson.walk_to_door_marc for Telmiyo
[23.09.11 21:31:51 FINE]: [BetonQuest] Firing event lesson.remove_key for Telmiyo
[23.09.11 21:31:51 FINE]: [BetonQuest] Firing event lesson.open_door_marc for Telmiyo
[23.09.11 21:31:51 FINE]: [BetonQuest] Firing event lesson.notify_objective_marc for Telmiyo
[23.09.11 21:31:51 FINE]: [BetonQuest] Firing event lesson.add_tag_quest01_completed for Telmiyo
[23.09.11 21:32:03 FINE]: [BetonQuest] FALSE:  condition gui.quest02_started for player Telmiyo
[23.09.11 21:32:05 FINE]: [BetonQuest] FALSE:  condition gui.quest02_started for player Telmiyo
[23.09.11 21:32:08 FINE]: [BetonQuest] TRUE: inverted condition gui.quest02_completed for player Telmiyo
[23.09.11 21:32:08 FINE]: [BetonQuest] TRUE: inverted condition gui.quest02_started for player Telmiyo
[23.09.11 21:32:12 FINE]: [BetonQuest] Firing event gui.add_tag_quest02_started for Telmiyo
[23.09.11 21:32:12 FINE]: [BetonQuest] Firing event gui.select_npc_marta for Telmiyo
[23.09.11 21:32:12 FINE]: [BetonQuest] Firing event gui.remove_hologram for Telmiyo
[23.09.11 21:32:12 FINE]: [BetonQuest] Firing event gui.select_npc_jobs for Telmiyo
[23.09.11 21:32:12 FINE]: [BetonQuest] Firing event gui.add_hologram for Telmiyo
[23.09.11 21:32:17 FINE]: [BetonQuest] TRUE:  condition gui.quest02_started for player Telmiyo
[23.09.11 21:32:18 FINE]: [BetonQuest] Firing event gui.add_tag_quest02_completed for Telmiyo
[23.09.11 21:32:18 FINE]: [BetonQuest] Firing event gui.select_npc_jobs for Telmiyo
[23.09.11 21:32:18 FINE]: [BetonQuest] Firing event gui.remove_hologram for Telmiyo
[23.09.11 21:32:18 FINE]: [BetonQuest] Firing event gui.select_npc_marta for Telmiyo
[23.09.11 21:32:18 FINE]: [BetonQuest] Firing event gui.add_hologram for Telmiyo
[23.09.11 21:32:19 FINE]: [BetonQuest] Firing event gui.open_gui for Telmiyo
[23.09.11 21:32:27 FINE]: [BetonQuest] FALSE: inverted condition gui.quest02_started for player Telmiyo
[23.09.11 21:32:27 FINE]: [BetonQuest] FALSE: inverted condition gui.quest02_completed for player Telmiyo
[23.09.11 21:32:27 FINE]: [BetonQuest] TRUE:  condition gui.quest02_started for player Telmiyo
[23.09.11 21:32:27 FINE]: [BetonQuest] TRUE:  condition gui.quest02_completed for player Telmiyo
[23.09.11 21:32:27 FINE]: [BetonQuest] Firing event gui.select_npc_marta for Telmiyo
[23.09.11 21:32:27 FINE]: [BetonQuest] Firing event gui.remove_hologram for Telmiyo
[23.09.11 21:32:27 FINE]: [BetonQuest] Firing event gui.walk_to_door_marta for Telmiyo
[23.09.11 21:32:27 FINE]: [BetonQuest] Firing event gui.open_door_marta for Telmiyo
[23.09.11 21:32:27 FINE]: [BetonQuest] Firing event gui.notify_objective for Telmiyo
[23.09.11 22:10:34 FINE]: [BetonQuest] Executing /betonquest command for user Telmiyo with arguments: [point, Telmiyo]
[23.09.11 22:10:34 FINE]: [BetonQuest] Loading data asynchronously
[23.09.11 22:10:34 FINE]: [BetonQuest] Command executing done
[23.09.11 22:10:34 FINE]: [BetonQuest] Listing points
[23.09.11 22:15:51 FINE]: [BetonQuest] Executing /betonquest command for user Telmiyo with arguments: [reload]
[23.09.11 22:15:51 FINE]: [BetonQuest] Reloading configuration
[23.09.11 22:15:51 FINE]: [BetonQuest] Loaded pl language
[23.09.11 22:15:51 FINE]: [BetonQuest] Loaded en language
[23.09.11 22:15:51 FINE]: [BetonQuest] Loaded de language
[23.09.11 22:15:51 FINE]: [BetonQuest] Loaded fr language
[23.09.11 22:15:51 FINE]: [BetonQuest] Loaded cn language
[23.09.11 22:15:51 FINE]: [BetonQuest] Loaded es language
[23.09.11 22:15:51 FINE]: [BetonQuest] Loaded nl language
[23.09.11 22:15:51 FINE]: [BetonQuest] Loaded it language
[23.09.11 22:15:51 FINE]: [BetonQuest] Loaded hu language
[23.09.11 22:15:51 FINE]: [BetonQuest] Loaded vi language
[23.09.11 22:15:51 FINE]: [BetonQuest] Initializing static events
[23.09.11 22:15:51 FINE]: [BetonQuest] Searching package lesson
[23.09.11 22:15:51 FINE]: [BetonQuest] There are no static events defined, skipping
[23.09.11 22:15:51 FINE]: [BetonQuest] Searching package gui
[23.09.11 22:15:51 FINE]: [BetonQuest] There are no static events defined, skipping
[23.09.11 22:15:51 FINE]: [BetonQuest] Searching package items
[23.09.11 22:15:51 FINE]: [BetonQuest] There are no static events defined, skipping
[23.09.11 22:15:51 FINE]: [BetonQuest] Static events initialization done
[23.09.11 22:15:51 FINE]: [BetonQuest] Restarting global locations
[23.09.11 22:15:51 FINE]: [BetonQuest] Loading stuff in package lesson
[23.09.11 22:15:51 FINE]: [BetonQuest]   Event 'lesson.select_npc_marc' loaded
[23.09.11 22:15:51 FINE]: [BetonQuest]   Event 'lesson.select_npc_lisa' loaded
[23.09.11 22:15:51 FINE]: [BetonQuest]   Event 'lesson.remove_hologram' loaded
[23.09.11 22:15:51 FINE]: [BetonQuest]   Event 'lesson.add_hologram' loaded
[23.09.11 22:15:51 FINE]: [BetonQuest]   Event 'lesson.set_block_debug' loaded
[23.09.11 22:15:51 FINE]: [BetonQuest]   Event 'lesson.add_tag_quest01_started' loaded
[23.09.11 22:15:51 FINE]: [BetonQuest]   Event 'lesson.add_tag_quest01_completed' loaded
[23.09.11 22:15:51 FINE]: [BetonQuest]   Event 'lesson.walk_to_door_marc' loaded
[23.09.11 22:15:51 FINE]: [BetonQuest]   Event 'lesson.open_door_marc' loaded
[23.09.11 22:15:51 FINE]: [BetonQuest]   Event 'lesson.give_key' loaded
[23.09.11 22:15:51 FINE]: [BetonQuest]   Event 'lesson.remove_key' loaded
[23.09.11 22:15:51 FINE]: [BetonQuest]   Event 'lesson.notify_objective_marc' loaded
[23.09.11 22:15:51 FINE]: [BetonQuest]   Condition 'lesson.quest01_started' loaded
[23.09.11 22:15:51 FINE]: [BetonQuest]   Condition 'lesson.quest01_completed' loaded
[23.09.11 22:15:51 FINE]: [BetonQuest]   Condition 'lesson.has_key' loaded
[23.09.11 22:15:51 FINE]: [BetonQuest] Loading merlin conversation from lesson package
[23.09.11 22:15:51 FINE]: [BetonQuest] Variable lesson-%player% loaded
[23.09.11 22:15:51 FINE]: [BetonQuest] Conversation loaded: 5 NPC options and 4 player options
[23.09.11 22:15:51 FINE]: [BetonQuest] Loading marc conversation from lesson package
[23.09.11 22:15:51 FINE]: [BetonQuest] Conversation loaded: 7 NPC options and 4 player options
[23.09.11 22:15:51 FINE]: [BetonQuest] Loading lisa conversation from lesson package
[23.09.11 22:15:51 FINE]: [BetonQuest] Conversation loaded: 4 NPC options and 2 player options
[23.09.11 22:15:51 FINE]: [BetonQuest] Everything in package lesson loaded
[23.09.11 22:15:51 FINE]: [BetonQuest] Loading stuff in package gui
[23.09.11 22:15:51 FINE]: [BetonQuest]   Event 'gui.select_npc_marta' loaded
[23.09.11 22:15:51 FINE]: [BetonQuest]   Event 'gui.select_npc_jobs' loaded
[23.09.11 22:15:51 FINE]: [BetonQuest]   Event 'gui.add_hologram' loaded
[23.09.11 22:15:51 FINE]: [BetonQuest]   Event 'gui.remove_hologram' loaded
[23.09.11 22:15:51 FINE]: [BetonQuest]   Event 'gui.give_point' loaded
[23.09.11 22:15:51 FINE]: [BetonQuest]   Event 'gui.walk_to_door_marta' loaded
[23.09.11 22:15:51 FINE]: [BetonQuest]   Event 'gui.open_door_marta' loaded
[23.09.11 22:15:51 FINE]: [BetonQuest]   Event 'gui.open_gui' loaded
[23.09.11 22:15:51 FINE]: [BetonQuest]   Event 'gui.add_tag_quest02_started' loaded
[23.09.11 22:15:51 FINE]: [BetonQuest]   Event 'gui.add_tag_quest02_completed' loaded
[23.09.11 22:15:51 FINE]: [BetonQuest]   Event 'gui.notify_objective' loaded
[23.09.11 22:15:51 FINE]: [BetonQuest]   Condition 'gui.quest02_started' loaded
[23.09.11 22:15:51 FINE]: [BetonQuest]   Condition 'gui.quest02_completed' loaded
[23.09.11 22:15:51 FINE]: [BetonQuest] Loading marta conversation from gui package
[23.09.11 22:15:51 FINE]: [BetonQuest] Variable gui-%player% loaded
[23.09.11 22:15:51 WARNING]: [BetonQuest] Error in 'gui.marta' conversation: Starting option progress does not exist
[23.09.11 22:15:51 FINER]: [BetonQuest] THROW
pl.betoncraft.betonquest.exceptions.InstructionParseException: Starting option progress does not exist
	at pl.betoncraft.betonquest.conversation.ConversationData.<init>(ConversationData.java:158)
	at pl.betoncraft.betonquest.BetonQuest.loadData(BetonQuest.java:1035)
	at pl.betoncraft.betonquest.BetonQuest.reload(BetonQuest.java:1076)
	at pl.betoncraft.betonquest.commands.QuestCommand.onCommand(QuestCommand.java:262)
	at org.bukkit.command.PluginCommand.execute(PluginCommand.java:45)
	at org.bukkit.command.SimpleCommandMap.dispatch(SimpleCommandMap.java:149)
	at org.bukkit.craftbukkit.v1_18_R2.CraftServer.dispatchCommand(CraftServer.java:826)
	at net.minecraft.server.network.PlayerConnection.a(PlayerConnection.java:1957)
	at net.minecraft.server.network.PlayerConnection.a(PlayerConnection.java:1796)
	at net.minecraft.server.network.PlayerConnection.a(PlayerConnection.java:1777)
	at net.minecraft.network.protocol.game.PacketPlayInChat.a(PacketPlayInChat.java:46)
	at net.minecraft.network.protocol.game.PacketPlayInChat.a(PacketPlayInChat.java:1)
	at net.minecraft.network.protocol.PlayerConnectionUtils.lambda$0(PlayerConnectionUtils.java:31)
	at net.minecraft.server.TickTask.run(SourceFile:18)
	at net.minecraft.util.thread.IAsyncTaskHandler.d(SourceFile:157)
	at net.minecraft.util.thread.IAsyncTaskHandlerReentrant.d(SourceFile:23)
	at net.minecraft.server.MinecraftServer.b(MinecraftServer.java:1190)
	at net.minecraft.server.MinecraftServer.d(MinecraftServer.java:1)
	at net.minecraft.util.thread.IAsyncTaskHandler.y(SourceFile:131)
	at net.minecraft.server.MinecraftServer.be(MinecraftServer.java:1169)
	at net.minecraft.server.MinecraftServer.y(MinecraftServer.java:1162)
	at net.minecraft.util.thread.IAsyncTaskHandler.c(SourceFile:140)
	at net.minecraft.server.MinecraftServer.x(MinecraftServer.java:1146)
	at net.minecraft.server.MinecraftServer.w(MinecraftServer.java:1051)
	at net.minecraft.server.MinecraftServer.lambda$0(MinecraftServer.java:304)
	at java.base/java.lang.Thread.run(Thread.java:833)

[23.09.11 22:15:51 FINE]: [BetonQuest] Loading jobs conversation from gui package
[23.09.11 22:15:51 FINE]: [BetonQuest] Conversation loaded: 4 NPC options and 2 player options
[23.09.11 22:15:51 FINE]: [BetonQuest] Everything in package gui loaded
[23.09.11 22:15:51 FINE]: [BetonQuest] Loading stuff in package items
[23.09.11 22:15:51 FINE]: [BetonQuest] Everything in package items loaded
[23.09.11 22:15:51 INFO]: [BetonQuest] There are 5 conditions, 23 events, 0 objectives and 4 conversations loaded from 3 packages.
[23.09.11 22:15:51 FINE]: [BetonQuest] Updating journal for player Telmiyo
[23.09.11 22:15:51 FINE]: [BetonQuest] Command executing done
[23.09.11 22:15:55 WARNING]: [BetonQuest] Conversation 'gui.marta' does not exist. Check for errors in your console when running /q reload! It probably couldn't be loaded due to some other error.
[23.09.11 22:16:03 FINE]: [BetonQuest] Executing /betonquest command for user Telmiyo with arguments: [reload]
[23.09.11 22:16:03 FINE]: [BetonQuest] Reloading configuration
[23.09.11 22:16:03 FINE]: [BetonQuest] Loaded pl language
[23.09.11 22:16:03 FINE]: [BetonQuest] Loaded en language
[23.09.11 22:16:03 FINE]: [BetonQuest] Loaded de language
[23.09.11 22:16:03 FINE]: [BetonQuest] Loaded fr language
[23.09.11 22:16:03 FINE]: [BetonQuest] Loaded cn language
[23.09.11 22:16:03 FINE]: [BetonQuest] Loaded es language
[23.09.11 22:16:03 FINE]: [BetonQuest] Loaded nl language
[23.09.11 22:16:03 FINE]: [BetonQuest] Loaded it language
[23.09.11 22:16:03 FINE]: [BetonQuest] Loaded hu language
[23.09.11 22:16:03 FINE]: [BetonQuest] Loaded vi language
[23.09.11 22:16:03 FINE]: [BetonQuest] Initializing static events
[23.09.11 22:16:03 FINE]: [BetonQuest] Searching package lesson
[23.09.11 22:16:03 FINE]: [BetonQuest] There are no static events defined, skipping
[23.09.11 22:16:03 FINE]: [BetonQuest] Searching package gui
[23.09.11 22:16:03 FINE]: [BetonQuest] There are no static events defined, skipping
[23.09.11 22:16:03 FINE]: [BetonQuest] Searching package items
[23.09.11 22:16:03 FINE]: [BetonQuest] There are no static events defined, skipping
[23.09.11 22:16:03 FINE]: [BetonQuest] Static events initialization done
[23.09.11 22:16:03 FINE]: [BetonQuest] Restarting global locations
[23.09.11 22:16:03 FINE]: [BetonQuest] Loading stuff in package lesson
[23.09.11 22:16:03 FINE]: [BetonQuest]   Event 'lesson.select_npc_marc' loaded
[23.09.11 22:16:03 FINE]: [BetonQuest]   Event 'lesson.select_npc_lisa' loaded
[23.09.11 22:16:03 FINE]: [BetonQuest]   Event 'lesson.remove_hologram' loaded
[23.09.11 22:16:03 FINE]: [BetonQuest]   Event 'lesson.add_hologram' loaded
[23.09.11 22:16:03 FINE]: [BetonQuest]   Event 'lesson.set_block_debug' loaded
[23.09.11 22:16:03 FINE]: [BetonQuest]   Event 'lesson.add_tag_quest01_started' loaded
[23.09.11 22:16:03 FINE]: [BetonQuest]   Event 'lesson.add_tag_quest01_completed' loaded
[23.09.11 22:16:03 FINE]: [BetonQuest]   Event 'lesson.walk_to_door_marc' loaded
[23.09.11 22:16:03 FINE]: [BetonQuest]   Event 'lesson.open_door_marc' loaded
[23.09.11 22:16:03 FINE]: [BetonQuest]   Event 'lesson.give_key' loaded
[23.09.11 22:16:03 FINE]: [BetonQuest]   Event 'lesson.remove_key' loaded
[23.09.11 22:16:03 FINE]: [BetonQuest]   Event 'lesson.notify_objective_marc' loaded
[23.09.11 22:16:03 FINE]: [BetonQuest]   Condition 'lesson.quest01_started' loaded
[23.09.11 22:16:03 FINE]: [BetonQuest]   Condition 'lesson.quest01_completed' loaded
[23.09.11 22:16:03 FINE]: [BetonQuest]   Condition 'lesson.has_key' loaded
[23.09.11 22:16:03 FINE]: [BetonQuest] Loading merlin conversation from lesson package
[23.09.11 22:16:03 FINE]: [BetonQuest] Variable lesson-%player% loaded
[23.09.11 22:16:03 FINE]: [BetonQuest] Conversation loaded: 5 NPC options and 4 player options
[23.09.11 22:16:03 FINE]: [BetonQuest] Loading marc conversation from lesson package
[23.09.11 22:16:03 FINE]: [BetonQuest] Conversation loaded: 7 NPC options and 4 player options
[23.09.11 22:16:03 FINE]: [BetonQuest] Loading lisa conversation from lesson package
[23.09.11 22:16:03 FINE]: [BetonQuest] Conversation loaded: 4 NPC options and 2 player options
[23.09.11 22:16:03 FINE]: [BetonQuest] Everything in package lesson loaded
[23.09.11 22:16:03 FINE]: [BetonQuest] Loading stuff in package gui
[23.09.11 22:16:03 FINE]: [BetonQuest]   Event 'gui.select_npc_marta' loaded
[23.09.11 22:16:03 FINE]: [BetonQuest]   Event 'gui.select_npc_jobs' loaded
[23.09.11 22:16:03 FINE]: [BetonQuest]   Event 'gui.add_hologram' loaded
[23.09.11 22:16:03 FINE]: [BetonQuest]   Event 'gui.remove_hologram' loaded
[23.09.11 22:16:03 FINE]: [BetonQuest]   Event 'gui.give_point' loaded
[23.09.11 22:16:03 FINE]: [BetonQuest]   Event 'gui.walk_to_door_marta' loaded
[23.09.11 22:16:03 FINE]: [BetonQuest]   Event 'gui.open_door_marta' loaded
[23.09.11 22:16:03 FINE]: [BetonQuest]   Event 'gui.open_gui' loaded
[23.09.11 22:16:03 FINE]: [BetonQuest]   Event 'gui.add_tag_quest02_started' loaded
[23.09.11 22:16:03 FINE]: [BetonQuest]   Event 'gui.add_tag_quest02_completed' loaded
[23.09.11 22:16:03 FINE]: [BetonQuest]   Event 'gui.notify_objective' loaded
[23.09.11 22:16:03 FINE]: [BetonQuest]   Condition 'gui.quest02_started' loaded
[23.09.11 22:16:03 FINE]: [BetonQuest]   Condition 'gui.quest02_completed' loaded
[23.09.11 22:16:03 FINE]: [BetonQuest] Loading marta conversation from gui package
[23.09.11 22:16:03 FINE]: [BetonQuest] Variable gui-%player% loaded
[23.09.11 22:16:03 WARNING]: [BetonQuest] Error in 'gui.marta' conversation: Starting option progress does not exist
[23.09.11 22:16:03 FINER]: [BetonQuest] THROW
pl.betoncraft.betonquest.exceptions.InstructionParseException: Starting option progress does not exist
	at pl.betoncraft.betonquest.conversation.ConversationData.<init>(ConversationData.java:158)
	at pl.betoncraft.betonquest.BetonQuest.loadData(BetonQuest.java:1035)
	at pl.betoncraft.betonquest.BetonQuest.reload(BetonQuest.java:1076)
	at pl.betoncraft.betonquest.commands.QuestCommand.onCommand(QuestCommand.java:262)
	at org.bukkit.command.PluginCommand.execute(PluginCommand.java:45)
	at org.bukkit.command.SimpleCommandMap.dispatch(SimpleCommandMap.java:149)
	at org.bukkit.craftbukkit.v1_18_R2.CraftServer.dispatchCommand(CraftServer.java:826)
	at net.minecraft.server.network.PlayerConnection.a(PlayerConnection.java:1957)
	at net.minecraft.server.network.PlayerConnection.a(PlayerConnection.java:1796)
	at net.minecraft.server.network.PlayerConnection.a(PlayerConnection.java:1777)
	at net.minecraft.network.protocol.game.PacketPlayInChat.a(PacketPlayInChat.java:46)
	at net.minecraft.network.protocol.game.PacketPlayInChat.a(PacketPlayInChat.java:1)
	at net.minecraft.network.protocol.PlayerConnectionUtils.lambda$0(PlayerConnectionUtils.java:31)
	at net.minecraft.server.TickTask.run(SourceFile:18)
	at net.minecraft.util.thread.IAsyncTaskHandler.d(SourceFile:157)
	at net.minecraft.util.thread.IAsyncTaskHandlerReentrant.d(SourceFile:23)
	at net.minecraft.server.MinecraftServer.b(MinecraftServer.java:1190)
	at net.minecraft.server.MinecraftServer.d(MinecraftServer.java:1)
	at net.minecraft.util.thread.IAsyncTaskHandler.y(SourceFile:131)
	at net.minecraft.server.MinecraftServer.be(MinecraftServer.java:1169)
	at net.minecraft.server.MinecraftServer.y(MinecraftServer.java:1162)
	at net.minecraft.util.thread.IAsyncTaskHandler.c(SourceFile:140)
	at net.minecraft.server.MinecraftServer.x(MinecraftServer.java:1146)
	at net.minecraft.server.MinecraftServer.w(MinecraftServer.java:1051)
	at net.minecraft.server.MinecraftServer.lambda$0(MinecraftServer.java:304)
	at java.base/java.lang.Thread.run(Thread.java:833)

[23.09.11 22:16:03 FINE]: [BetonQuest] Loading jobs conversation from gui package
[23.09.11 22:16:03 FINE]: [BetonQuest] Conversation loaded: 4 NPC options and 2 player options
[23.09.11 22:16:03 FINE]: [BetonQuest] Everything in package gui loaded
[23.09.11 22:16:03 FINE]: [BetonQuest] Loading stuff in package items
[23.09.11 22:16:03 FINE]: [BetonQuest] Everything in package items loaded
[23.09.11 22:16:03 INFO]: [BetonQuest] There are 5 conditions, 23 events, 0 objectives and 4 conversations loaded from 3 packages.
[23.09.11 22:16:03 FINE]: [BetonQuest] Updating journal for player Telmiyo
[23.09.11 22:16:03 FINE]: [BetonQuest] Command executing done
[23.09.11 22:16:34 FINE]: [BetonQuest] Executing /betonquest command for user Telmiyo with arguments: [reload]
[23.09.11 22:16:34 FINE]: [BetonQuest] Reloading configuration
[23.09.11 22:16:34 FINE]: [BetonQuest] Loaded pl language
[23.09.11 22:16:34 FINE]: [BetonQuest] Loaded en language
[23.09.11 22:16:34 FINE]: [BetonQuest] Loaded de language
[23.09.11 22:16:34 FINE]: [BetonQuest] Loaded fr language
[23.09.11 22:16:34 FINE]: [BetonQuest] Loaded cn language
[23.09.11 22:16:34 FINE]: [BetonQuest] Loaded es language
[23.09.11 22:16:34 FINE]: [BetonQuest] Loaded nl language
[23.09.11 22:16:34 FINE]: [BetonQuest] Loaded it language
[23.09.11 22:16:34 FINE]: [BetonQuest] Loaded hu language
[23.09.11 22:16:34 FINE]: [BetonQuest] Loaded vi language
[23.09.11 22:16:34 FINE]: [BetonQuest] Initializing static events
[23.09.11 22:16:34 FINE]: [BetonQuest] Searching package lesson
[23.09.11 22:16:34 FINE]: [BetonQuest] There are no static events defined, skipping
[23.09.11 22:16:34 FINE]: [BetonQuest] Searching package gui
[23.09.11 22:16:34 FINE]: [BetonQuest] There are no static events defined, skipping
[23.09.11 22:16:34 FINE]: [BetonQuest] Searching package items
[23.09.11 22:16:34 FINE]: [BetonQuest] There are no static events defined, skipping
[23.09.11 22:16:34 FINE]: [BetonQuest] Static events initialization done
[23.09.11 22:16:34 FINE]: [BetonQuest] Restarting global locations
[23.09.11 22:16:34 FINE]: [BetonQuest] Loading stuff in package lesson
[23.09.11 22:16:34 FINE]: [BetonQuest]   Event 'lesson.select_npc_marc' loaded
[23.09.11 22:16:34 FINE]: [BetonQuest]   Event 'lesson.select_npc_lisa' loaded
[23.09.11 22:16:34 FINE]: [BetonQuest]   Event 'lesson.remove_hologram' loaded
[23.09.11 22:16:34 FINE]: [BetonQuest]   Event 'lesson.add_hologram' loaded
[23.09.11 22:16:34 FINE]: [BetonQuest]   Event 'lesson.set_block_debug' loaded
[23.09.11 22:16:34 FINE]: [BetonQuest]   Event 'lesson.add_tag_quest01_started' loaded
[23.09.11 22:16:34 FINE]: [BetonQuest]   Event 'lesson.add_tag_quest01_completed' loaded
[23.09.11 22:16:34 FINE]: [BetonQuest]   Event 'lesson.walk_to_door_marc' loaded
[23.09.11 22:16:34 FINE]: [BetonQuest]   Event 'lesson.open_door_marc' loaded
[23.09.11 22:16:34 FINE]: [BetonQuest]   Event 'lesson.give_key' loaded
[23.09.11 22:16:34 FINE]: [BetonQuest]   Event 'lesson.remove_key' loaded
[23.09.11 22:16:34 FINE]: [BetonQuest]   Event 'lesson.notify_objective_marc' loaded
[23.09.11 22:16:34 FINE]: [BetonQuest]   Condition 'lesson.quest01_started' loaded
[23.09.11 22:16:34 FINE]: [BetonQuest]   Condition 'lesson.quest01_completed' loaded
[23.09.11 22:16:34 FINE]: [BetonQuest]   Condition 'lesson.has_key' loaded
[23.09.11 22:16:34 FINE]: [BetonQuest] Loading merlin conversation from lesson package
[23.09.11 22:16:34 FINE]: [BetonQuest] Variable lesson-%player% loaded
[23.09.11 22:16:34 FINE]: [BetonQuest] Conversation loaded: 5 NPC options and 4 player options
[23.09.11 22:16:34 FINE]: [BetonQuest] Loading marc conversation from lesson package
[23.09.11 22:16:34 FINE]: [BetonQuest] Conversation loaded: 7 NPC options and 4 player options
[23.09.11 22:16:34 FINE]: [BetonQuest] Loading lisa conversation from lesson package
[23.09.11 22:16:34 FINE]: [BetonQuest] Conversation loaded: 4 NPC options and 2 player options
[23.09.11 22:16:34 FINE]: [BetonQuest] Everything in package lesson loaded
[23.09.11 22:16:34 FINE]: [BetonQuest] Loading stuff in package gui
[23.09.11 22:16:34 FINE]: [BetonQuest]   Event 'gui.select_npc_marta' loaded
[23.09.11 22:16:34 FINE]: [BetonQuest]   Event 'gui.select_npc_jobs' loaded
[23.09.11 22:16:34 FINE]: [BetonQuest]   Event 'gui.add_hologram' loaded
[23.09.11 22:16:34 FINE]: [BetonQuest]   Event 'gui.remove_hologram' loaded
[23.09.11 22:16:34 FINE]: [BetonQuest]   Event 'gui.give_point' loaded
[23.09.11 22:16:34 FINE]: [BetonQuest]   Event 'gui.walk_to_door_marta' loaded
[23.09.11 22:16:34 FINE]: [BetonQuest]   Event 'gui.open_door_marta' loaded
[23.09.11 22:16:34 FINE]: [BetonQuest]   Event 'gui.open_gui' loaded
[23.09.11 22:16:34 FINE]: [BetonQuest]   Event 'gui.add_tag_quest02_started' loaded
[23.09.11 22:16:34 FINE]: [BetonQuest]   Event 'gui.add_tag_quest02_completed' loaded
[23.09.11 22:16:34 FINE]: [BetonQuest]   Event 'gui.notify_objective' loaded
[23.09.11 22:16:34 FINE]: [BetonQuest]   Condition 'gui.quest02_started' loaded
[23.09.11 22:16:34 FINE]: [BetonQuest]   Condition 'gui.quest02_completed' loaded
