[23.09.11 21:16:58 FINE]: [BetonQuest] Loaded pl language
[23.09.11 21:16:58 FINE]: [BetonQuest] Loaded en language
[23.09.11 21:16:58 FINE]: [BetonQuest] Loaded de language
[23.09.11 21:16:58 FINE]: [BetonQuest] Loaded fr language
[23.09.11 21:16:58 FINE]: [BetonQuest] Loaded cn language
[23.09.11 21:16:58 FINE]: [BetonQuest] Loaded es language
[23.09.11 21:16:58 FINE]: [BetonQuest] Loaded nl language
[23.09.11 21:16:58 FINE]: [BetonQuest] Loaded it language
[23.09.11 21:16:58 FINE]: [BetonQuest] Loaded hu language
[23.09.11 21:16:58 FINE]: [BetonQuest] Loaded vi language
[23.09.11 21:16:58 INFO]: [BetonQuest] Using SQLite for storing data!
[23.09.11 21:16:58 FINE]: [BetonQuest] Initializing updater with version v64, destination is v64
[23.09.11 21:16:58 INFO]: [BetonQuest] Configuration up to date!
[23.09.11 21:18:58 INFO]: [BetonQuest] There are 5 conditions, 23 events, 0 objectives and 5 conversations loaded from 2 packages.
[23.09.11 21:18:58 FINE]: [BetonQuest] Updating journal for player Telmiyo
[23.09.11 21:18:58 FINE]: [BetonQuest] Command executing done
[23.09.11 21:19:03 FINE]: [BetonQuest] Firing event gui.add_tag_quest02_started for Telmiyo
[23.09.11 21:19:06 FINE]: [BetonQuest] Firing event gui.add_tag_quest02_started for Telmiyo
[23.09.11 21:19:09 FINE]: [BetonQuest] TRUE:  condition gui.quest02_started for player Telmiyo
[23.09.11 21:19:09 FINE]: [BetonQuest] Firing event gui.add_tag_quest02_completed for Telmiyo
[23.09.11 21:19:09 FINE]: [BetonQuest] Firing event gui.select_npc_jobs for Telmiyo
[23.09.11 21:19:09 FINE]: [BetonQuest] Firing event gui.remove_hologram for Telmiyo
[23.09.11 21:19:09 FINE]: [BetonQuest] Firing event gui.select_npc_marta for Telmiyo
[23.09.11 21:19:09 FINE]: [BetonQuest] Firing event gui.add_hologram for Telmiyo
[23.09.11 21:19:09 FINE]: [BetonQuest] Firing event gui.open_gui for Telmiyo
[23.09.11 21:19:14 FINE]: [BetonQuest] Firing event gui.add_tag_quest02_started for Telmiyo
[23.09.11 21:19:32 FINE]: [BetonQuest] Executing /betonquest command for user Telmiyo with arguments: [reload]
[23.09.11 21:19:32 FINE]: [BetonQuest] Reloading configuration
[23.09.11 21:19:32 FINE]: [BetonQuest] Loaded pl language
[23.09.11 21:19:32 FINE]: [BetonQuest] Loaded en language
[23.09.11 21:19:32 FINE]: [BetonQuest] Loaded de language
[23.09.11 21:19:32 FINE]: [BetonQuest] Loaded fr language
[23.09.11 21:19:32 FINE]: [BetonQuest] Loaded cn language
[23.09.11 21:19:32 FINE]: [BetonQuest] Loaded es language
[23.09.11 21:19:32 FINE]: [BetonQuest] Loaded nl language
[23.09.11 21:19:32 FINE]: [BetonQuest] Loaded it language
[23.09.11 21:19:32 FINE]: [BetonQuest] Loaded hu language
[23.09.11 21:19:32 FINE]: [BetonQuest] Loaded vi language
[23.09.11 21:19:32 FINE]: [BetonQuest] Initializing static events
[23.09.11 21:19:32 FINE]: [BetonQuest] Searching package lesson
[23.09.11 21:19:32 FINE]: [BetonQuest] There are no static events defined, skipping
[23.09.11 21:19:32 FINE]: [BetonQuest] Searching package gui
[23.09.11 21:19:32 FINE]: [BetonQuest] There are no static events defined, skipping
[23.09.11 21:19:32 FINE]: [BetonQuest] Static events initialization done
[23.09.11 21:19:32 FINE]: [BetonQuest] Restarting global locations
[23.09.11 21:19:32 FINE]: [BetonQuest] Loading stuff in package lesson
[23.09.11 21:19:32 FINE]: [BetonQuest]   Event 'lesson.select_npc_marc' loaded
[23.09.11 21:19:32 FINE]: [BetonQuest]   Event 'lesson.select_npc_lisa' loaded
[23.09.11 21:19:32 FINE]: [BetonQuest]   Event 'lesson.remove_hologram' loaded
[23.09.11 21:19:32 FINE]: [BetonQuest]   Event 'lesson.add_hologram' loaded
[23.09.11 21:19:32 FINE]: [BetonQuest]   Event 'lesson.set_block_debug' loaded
[23.09.11 21:19:32 FINE]: [BetonQuest]   Event 'lesson.add_tag_quest01_started' loaded
[23.09.11 21:19:32 FINE]: [BetonQuest]   Event 'lesson.add_tag_quest01_completed' loaded
[23.09.11 21:19:32 FINE]: [BetonQuest]   Event 'lesson.walk_to_door_marc' loaded
[23.09.11 21:19:32 FINE]: [BetonQuest]   Event 'lesson.open_door_marc' loaded
[23.09.11 21:19:32 FINE]: [BetonQuest]   Event 'lesson.give_key' loaded
[23.09.11 21:19:32 FINE]: [BetonQuest]   Event 'lesson.remove_key' loaded
[23.09.11 21:19:32 FINE]: [BetonQuest]   Event 'lesson.notify_objective_marc' loaded
[23.09.11 21:19:32 FINE]: [BetonQuest]   Condition 'lesson.quest01_started' loaded
[23.09.11 21:19:32 FINE]: [BetonQuest]   Condition 'lesson.quest01_completed' loaded
[23.09.11 21:19:32 FINE]: [BetonQuest]   Condition 'lesson.has_key' loaded
[23.09.11 21:19:32 FINE]: [BetonQuest] Loading merlin conversation from lesson package
[23.09.11 21:19:32 FINE]: [BetonQuest] Variable lesson-%player% loaded
[23.09.11 21:19:32 FINE]: [BetonQuest] Conversation loaded: 5 NPC options and 4 player options
[23.09.11 21:19:32 FINE]: [BetonQuest] Loading marc conversation from lesson package
[23.09.11 21:19:32 FINE]: [BetonQuest] Conversation loaded: 7 NPC options and 4 player options
[23.09.11 21:19:32 FINE]: [BetonQuest] Loading lisa conversation from lesson package
[23.09.11 21:19:32 FINE]: [BetonQuest] Conversation loaded: 4 NPC options and 2 player options
[23.09.11 21:19:32 FINE]: [BetonQuest] Everything in package lesson loaded
[23.09.11 21:19:32 FINE]: [BetonQuest] Loading stuff in package gui
[23.09.11 21:19:32 FINE]: [BetonQuest]   Event 'gui.select_npc_marta' loaded
[23.09.11 21:19:32 FINE]: [BetonQuest]   Event 'gui.select_npc_jobs' loaded
[23.09.11 21:19:32 FINE]: [BetonQuest]   Event 'gui.add_hologram' loaded
[23.09.11 21:19:32 FINE]: [BetonQuest]   Event 'gui.remove_hologram' loaded
[23.09.11 21:19:32 FINE]: [BetonQuest]   Event 'gui.set_block_debug' loaded
[23.09.11 21:19:32 FINE]: [BetonQuest]   Event 'gui.walk_to_door_marta' loaded
[23.09.11 21:19:32 FINE]: [BetonQuest]   Event 'gui.open_door_marta' loaded
[23.09.11 21:19:32 FINE]: [BetonQuest]   Event 'gui.open_gui' loaded
[23.09.11 21:19:32 FINE]: [BetonQuest]   Event 'gui.add_tag_quest02_started' loaded
[23.09.11 21:19:32 FINE]: [BetonQuest]   Event 'gui.add_tag_quest02_completed' loaded
[23.09.11 21:19:32 FINE]: [BetonQuest]   Event 'gui.notify_objective' loaded
[23.09.11 21:19:32 FINE]: [BetonQuest]   Condition 'gui.quest02_started' loaded
[23.09.11 21:19:32 FINE]: [BetonQuest]   Condition 'gui.quest02_completed' loaded
[23.09.11 21:19:32 FINE]: [BetonQuest] Loading marta conversation from gui package
[23.09.11 21:19:32 FINE]: [BetonQuest] Variable gui-%player% loaded
[23.09.11 21:19:32 FINE]: [BetonQuest] Conversation loaded: 7 NPC options and 4 player options
[23.09.11 21:19:32 FINE]: [BetonQuest] Loading jobs conversation from gui package
[23.09.11 21:19:32 FINE]: [BetonQuest] Conversation loaded: 4 NPC options and 2 player options
[23.09.11 21:19:32 FINE]: [BetonQuest] Everything in package gui loaded
[23.09.11 21:19:32 INFO]: [BetonQuest] There are 5 conditions, 23 events, 0 objectives and 5 conversations loaded from 2 packages.
[23.09.11 21:19:32 FINE]: [BetonQuest] Updating journal for player Telmiyo
[23.09.11 21:19:32 FINE]: [BetonQuest] Command executing done
[23.09.11 21:19:34 FINE]: [BetonQuest] FALSE: inverted condition gui.quest02_completed for player Telmiyo
[23.09.11 21:19:34 FINE]: [BetonQuest] FALSE: inverted condition gui.quest02_started for player Telmiyo
[23.09.11 21:19:34 FINE]: [BetonQuest] TRUE:  condition gui.quest02_completed for player Telmiyo
[23.09.11 21:19:34 FINE]: [BetonQuest] TRUE:  condition gui.quest02_started for player Telmiyo
[23.09.11 21:19:34 FINE]: [BetonQuest] Firing event gui.select_npc_marta for Telmiyo
[23.09.11 21:19:34 FINE]: [BetonQuest] Firing event gui.walk_to_door_marta for Telmiyo
[23.09.11 21:19:34 FINE]: [BetonQuest] Firing event gui.set_block_debug for Telmiyo
[23.09.11 21:19:34 FINE]: [BetonQuest] Firing event gui.notify_objective for Telmiyo
[23.09.11 21:19:55 FINE]: [BetonQuest] Executing /betonquest command for user Telmiyo with arguments: [reload]
[23.09.11 21:19:55 FINE]: [BetonQuest] Reloading configuration
[23.09.11 21:19:55 FINE]: [BetonQuest] Loaded pl language
[23.09.11 21:19:55 FINE]: [BetonQuest] Loaded en language
[23.09.11 21:19:55 FINE]: [BetonQuest] Loaded de language
[23.09.11 21:19:55 FINE]: [BetonQuest] Loaded fr language
[23.09.11 21:19:55 FINE]: [BetonQuest] Loaded cn language
[23.09.11 21:19:55 FINE]: [BetonQuest] Loaded es language
[23.09.11 21:19:55 FINE]: [BetonQuest] Loaded nl language
[23.09.11 21:19:55 FINE]: [BetonQuest] Loaded it language
[23.09.11 21:19:55 FINE]: [BetonQuest] Loaded hu language
[23.09.11 21:19:55 FINE]: [BetonQuest] Loaded vi language
[23.09.11 21:19:55 FINE]: [BetonQuest] Initializing static events
[23.09.11 21:19:55 FINE]: [BetonQuest] Searching package lesson
[23.09.11 21:19:55 FINE]: [BetonQuest] There are no static events defined, skipping
[23.09.11 21:19:55 FINE]: [BetonQuest] Searching package gui
[23.09.11 21:19:55 FINE]: [BetonQuest] There are no static events defined, skipping
[23.09.11 21:19:55 FINE]: [BetonQuest] Static events initialization done
[23.09.11 21:19:55 FINE]: [BetonQuest] Restarting global locations
[23.09.11 21:19:55 FINE]: [BetonQuest] Loading stuff in package lesson
[23.09.11 21:19:55 FINE]: [BetonQuest]   Event 'lesson.select_npc_marc' loaded
[23.09.11 21:19:55 FINE]: [BetonQuest]   Event 'lesson.select_npc_lisa' loaded
[23.09.11 21:19:55 FINE]: [BetonQuest]   Event 'lesson.remove_hologram' loaded
[23.09.11 21:19:55 FINE]: [BetonQuest]   Event 'lesson.add_hologram' loaded
[23.09.11 21:19:55 FINE]: [BetonQuest]   Event 'lesson.set_block_debug' loaded
[23.09.11 21:19:55 FINE]: [BetonQuest]   Event 'lesson.add_tag_quest01_started' loaded
[23.09.11 21:19:55 FINE]: [BetonQuest]   Event 'lesson.add_tag_quest01_completed' loaded
[23.09.11 21:19:55 FINE]: [BetonQuest]   Event 'lesson.walk_to_door_marc' loaded
[23.09.11 21:19:55 FINE]: [BetonQuest]   Event 'lesson.open_door_marc' loaded
[23.09.11 21:19:55 FINE]: [BetonQuest]   Event 'lesson.give_key' loaded
[23.09.11 21:19:55 FINE]: [BetonQuest]   Event 'lesson.remove_key' loaded
[23.09.11 21:19:55 FINE]: [BetonQuest]   Event 'lesson.notify_objective_marc' loaded
[23.09.11 21:19:55 FINE]: [BetonQuest]   Condition 'lesson.quest01_started' loaded
[23.09.11 21:19:55 FINE]: [BetonQuest]   Condition 'lesson.quest01_completed' loaded
[23.09.11 21:19:55 FINE]: [BetonQuest]   Condition 'lesson.has_key' loaded
[23.09.11 21:19:55 FINE]: [BetonQuest] Loading merlin conversation from lesson package
[23.09.11 21:19:55 FINE]: [BetonQuest] Variable lesson-%player% loaded
[23.09.11 21:19:55 FINE]: [BetonQuest] Conversation loaded: 5 NPC options and 4 player options
[23.09.11 21:19:55 FINE]: [BetonQuest] Loading marc conversation from lesson package
[23.09.11 21:19:55 FINE]: [BetonQuest] Conversation loaded: 7 NPC options and 4 player options
[23.09.11 21:19:55 FINE]: [BetonQuest] Loading lisa conversation from lesson package
[23.09.11 21:19:55 FINE]: [BetonQuest] Conversation loaded: 4 NPC options and 2 player options
[23.09.11 21:19:55 FINE]: [BetonQuest] Everything in package lesson loaded
[23.09.11 21:19:55 FINE]: [BetonQuest] Loading stuff in package gui
[23.09.11 21:19:55 FINE]: [BetonQuest]   Event 'gui.select_npc_marta' loaded
[23.09.11 21:19:55 FINE]: [BetonQuest]   Event 'gui.select_npc_jobs' loaded
[23.09.11 21:19:55 FINE]: [BetonQuest]   Event 'gui.add_hologram' loaded
[23.09.11 21:19:55 FINE]: [BetonQuest]   Event 'gui.remove_hologram' loaded
[23.09.11 21:19:55 FINE]: [BetonQuest]   Event 'gui.set_block_debug' loaded
[23.09.11 21:19:55 FINE]: [BetonQuest]   Event 'gui.walk_to_door_marta' loaded
[23.09.11 21:19:55 FINE]: [BetonQuest]   Event 'gui.open_door_marta' loaded
[23.09.11 21:19:55 FINE]: [BetonQuest]   Event 'gui.open_gui' loaded
[23.09.11 21:19:55 FINE]: [BetonQuest]   Event 'gui.add_tag_quest02_started' loaded
[23.09.11 21:19:55 FINE]: [BetonQuest]   Event 'gui.add_tag_quest02_completed' loaded
[23.09.11 21:19:55 FINE]: [BetonQuest]   Event 'gui.notify_objective' loaded
[23.09.11 21:19:55 FINE]: [BetonQuest]   Condition 'gui.quest02_started' loaded
[23.09.11 21:19:55 FINE]: [BetonQuest]   Condition 'gui.quest02_completed' loaded
[23.09.11 21:19:55 FINE]: [BetonQuest] Loading marta conversation from gui package
[23.09.11 21:19:55 FINE]: [BetonQuest] Variable gui-%player% loaded
[23.09.11 21:19:55 FINE]: [BetonQuest] Conversation loaded: 7 NPC options and 4 player options
[23.09.11 21:19:55 FINE]: [BetonQuest] Loading jobs conversation from gui package
[23.09.11 21:19:55 FINE]: [BetonQuest] Conversation loaded: 4 NPC options and 2 player options
[23.09.11 21:19:55 FINE]: [BetonQuest] Everything in package gui loaded
[23.09.11 21:19:55 INFO]: [BetonQuest] There are 5 conditions, 23 events, 0 objectives and 5 conversations loaded from 2 packages.
[23.09.11 21:19:55 FINE]: [BetonQuest] Updating journal for player Telmiyo
[23.09.11 21:19:55 FINE]: [BetonQuest] Command executing done
[23.09.11 21:19:57 FINE]: [BetonQuest] FALSE: inverted condition gui.quest02_started for player Telmiyo
[23.09.11 21:19:57 FINE]: [BetonQuest] FALSE: inverted condition gui.quest02_completed for player Telmiyo
[23.09.11 21:19:57 FINE]: [BetonQuest] TRUE:  condition gui.quest02_completed for player Telmiyo
[23.09.11 21:19:57 FINE]: [BetonQuest] TRUE:  condition gui.quest02_started for player Telmiyo
[23.09.11 21:19:57 FINE]: [BetonQuest] Firing event gui.select_npc_marta for Telmiyo
[23.09.11 21:19:57 FINE]: [BetonQuest] Firing event gui.walk_to_door_marta for Telmiyo
[23.09.11 21:19:57 FINE]: [BetonQuest] Firing event gui.set_block_debug for Telmiyo
[23.09.11 21:19:57 FINE]: [BetonQuest] Firing event gui.notify_objective for Telmiyo
[23.09.11 21:20:09 FINE]: [BetonQuest] Executing /betonquest command for user Telmiyo with arguments: [reload]
[23.09.11 21:20:09 FINE]: [BetonQuest] Reloading configuration
[23.09.11 21:20:09 FINE]: [BetonQuest] Loaded pl language
[23.09.11 21:20:09 FINE]: [BetonQuest] Loaded en language
[23.09.11 21:20:09 FINE]: [BetonQuest] Loaded de language
[23.09.11 21:20:09 FINE]: [BetonQuest] Loaded fr language
[23.09.11 21:20:09 FINE]: [BetonQuest] Loaded cn language
[23.09.11 21:20:09 FINE]: [BetonQuest] Loaded es language
[23.09.11 21:20:09 FINE]: [BetonQuest] Loaded nl language
[23.09.11 21:20:09 FINE]: [BetonQuest] Loaded it language
[23.09.11 21:20:09 FINE]: [BetonQuest] Loaded hu language
[23.09.11 21:20:09 FINE]: [BetonQuest] Loaded vi language
[23.09.11 21:20:09 FINE]: [BetonQuest] Initializing static events
[23.09.11 21:20:09 FINE]: [BetonQuest] Searching package lesson
[23.09.11 21:20:09 FINE]: [BetonQuest] There are no static events defined, skipping
[23.09.11 21:20:09 FINE]: [BetonQuest] Searching package gui
[23.09.11 21:20:09 FINE]: [BetonQuest] There are no static events defined, skipping
[23.09.11 21:20:09 FINE]: [BetonQuest] Static events initialization done
[23.09.11 21:20:09 FINE]: [BetonQuest] Restarting global locations
[23.09.11 21:20:09 FINE]: [BetonQuest] Loading stuff in package lesson
[23.09.11 21:20:09 FINE]: [BetonQuest]   Event 'lesson.select_npc_marc' loaded
[23.09.11 21:20:09 FINE]: [BetonQuest]   Event 'lesson.select_npc_lisa' loaded
[23.09.11 21:20:09 FINE]: [BetonQuest]   Event 'lesson.remove_hologram' loaded
[23.09.11 21:20:09 FINE]: [BetonQuest]   Event 'lesson.add_hologram' loaded
[23.09.11 21:20:09 FINE]: [BetonQuest]   Event 'lesson.set_block_debug' loaded
[23.09.11 21:20:09 FINE]: [BetonQuest]   Event 'lesson.add_tag_quest01_started' loaded
[23.09.11 21:20:09 FINE]: [BetonQuest]   Event 'lesson.add_tag_quest01_completed' loaded
[23.09.11 21:20:09 FINE]: [BetonQuest]   Event 'lesson.walk_to_door_marc' loaded
[23.09.11 21:20:09 FINE]: [BetonQuest]   Event 'lesson.open_door_marc' loaded
[23.09.11 21:20:09 FINE]: [BetonQuest]   Event 'lesson.give_key' loaded
[23.09.11 21:20:09 FINE]: [BetonQuest]   Event 'lesson.remove_key' loaded
[23.09.11 21:20:09 FINE]: [BetonQuest]   Event 'lesson.notify_objective_marc' loaded
[23.09.11 21:20:09 FINE]: [BetonQuest]   Condition 'lesson.quest01_started' loaded
[23.09.11 21:20:09 FINE]: [BetonQuest]   Condition 'lesson.quest01_completed' loaded
[23.09.11 21:20:09 FINE]: [BetonQuest]   Condition 'lesson.has_key' loaded
[23.09.11 21:20:09 FINE]: [BetonQuest] Loading merlin conversation from lesson package
[23.09.11 21:20:09 FINE]: [BetonQuest] Variable lesson-%player% loaded
[23.09.11 21:20:09 FINE]: [BetonQuest] Conversation loaded: 5 NPC options and 4 player options
[23.09.11 21:20:09 FINE]: [BetonQuest] Loading marc conversation from lesson package
[23.09.11 21:20:09 FINE]: [BetonQuest] Conversation loaded: 7 NPC options and 4 player options
[23.09.11 21:20:09 FINE]: [BetonQuest] Loading lisa conversation from lesson package
[23.09.11 21:20:09 FINE]: [BetonQuest] Conversation loaded: 4 NPC options and 2 player options
[23.09.11 21:20:09 FINE]: [BetonQuest] Everything in package lesson loaded
[23.09.11 21:20:09 FINE]: [BetonQuest] Loading stuff in package gui
[23.09.11 21:20:09 FINE]: [BetonQuest]   Event 'gui.select_npc_marta' loaded
[23.09.11 21:20:09 FINE]: [BetonQuest]   Event 'gui.select_npc_jobs' loaded
[23.09.11 21:20:09 FINE]: [BetonQuest]   Event 'gui.add_hologram' loaded
[23.09.11 21:20:09 FINE]: [BetonQuest]   Event 'gui.remove_hologram' loaded
[23.09.11 21:20:09 FINE]: [BetonQuest]   Event 'gui.set_block_debug' loaded
[23.09.11 21:20:09 FINE]: [BetonQuest]   Event 'gui.walk_to_door_marta' loaded
[23.09.11 21:20:09 FINE]: [BetonQuest]   Event 'gui.open_door_marta' loaded
[23.09.11 21:20:09 FINE]: [BetonQuest]   Event 'gui.open_gui' loaded
[23.09.11 21:20:09 FINE]: [BetonQuest]   Event 'gui.add_tag_quest02_started' loaded
[23.09.11 21:20:09 FINE]: [BetonQuest]   Event 'gui.add_tag_quest02_completed' loaded
[23.09.11 21:20:09 FINE]: [BetonQuest]   Event 'gui.notify_objective' loaded
[23.09.11 21:20:09 FINE]: [BetonQuest]   Condition 'gui.quest02_started' loaded
[23.09.11 21:20:09 FINE]: [BetonQuest]   Condition 'gui.quest02_completed' loaded
[23.09.11 21:20:09 FINE]: [BetonQuest] Loading marta conversation from gui package
[23.09.11 21:20:09 FINE]: [BetonQuest] Variable gui-%player% loaded
[23.09.11 21:20:09 FINE]: [BetonQuest] Conversation loaded: 7 NPC options and 4 player options
[23.09.11 21:20:09 FINE]: [BetonQuest] Loading jobs conversation from gui package
[23.09.11 21:20:09 FINE]: [BetonQuest] Conversation loaded: 4 NPC options and 2 player options
[23.09.11 21:20:09 FINE]: [BetonQuest] Everything in package gui loaded
[23.09.11 21:20:09 INFO]: [BetonQuest] There are 5 conditions, 23 events, 0 objectives and 5 conversations loaded from 2 packages.
[23.09.11 21:20:09 FINE]: [BetonQuest] Updating journal for player Telmiyo
[23.09.11 21:20:09 FINE]: [BetonQuest] Command executing done
[23.09.11 21:20:11 FINE]: [BetonQuest] FALSE: inverted condition gui.quest02_completed for player Telmiyo
[23.09.11 21:20:11 FINE]: [BetonQuest] FALSE: inverted condition gui.quest02_started for player Telmiyo
[23.09.11 21:20:11 FINE]: [BetonQuest] TRUE:  condition gui.quest02_completed for player Telmiyo
[23.09.11 21:20:11 FINE]: [BetonQuest] TRUE:  condition gui.quest02_started for player Telmiyo
[23.09.11 21:20:11 FINE]: [BetonQuest] Firing event gui.select_npc_marta for Telmiyo
[23.09.11 21:20:11 FINE]: [BetonQuest] Firing event gui.walk_to_door_marta for Telmiyo
[23.09.11 21:20:11 FINE]: [BetonQuest] Firing event gui.set_block_debug for Telmiyo
[23.09.11 21:20:11 FINE]: [BetonQuest] Firing event gui.notify_objective for Telmiyo
[23.09.11 21:20:39 FINE]: [BetonQuest] Executing /betonquest command for user Telmiyo with arguments: [reload]
[23.09.11 21:20:39 FINE]: [BetonQuest] Reloading configuration
[23.09.11 21:20:39 FINE]: [BetonQuest] Loaded pl language
[23.09.11 21:20:39 FINE]: [BetonQuest] Loaded en language
[23.09.11 21:20:39 FINE]: [BetonQuest] Loaded de language
[23.09.11 21:20:39 FINE]: [BetonQuest] Loaded fr language
[23.09.11 21:20:39 FINE]: [BetonQuest] Loaded cn language
[23.09.11 21:20:39 FINE]: [BetonQuest] Loaded es language
[23.09.11 21:20:39 FINE]: [BetonQuest] Loaded nl language
[23.09.11 21:20:39 FINE]: [BetonQuest] Loaded it language
[23.09.11 21:20:39 FINE]: [BetonQuest] Loaded hu language
[23.09.11 21:20:39 FINE]: [BetonQuest] Loaded vi language
[23.09.11 21:20:39 FINE]: [BetonQuest] Initializing static events
[23.09.11 21:20:39 FINE]: [BetonQuest] Searching package lesson
[23.09.11 21:20:39 FINE]: [BetonQuest] There are no static events defined, skipping
[23.09.11 21:20:39 FINE]: [BetonQuest] Searching package gui
[23.09.11 21:20:39 FINE]: [BetonQuest] There are no static events defined, skipping
[23.09.11 21:20:39 FINE]: [BetonQuest] Static events initialization done
[23.09.11 21:20:39 FINE]: [BetonQuest] Restarting global locations
[23.09.11 21:20:39 FINE]: [BetonQuest] Loading stuff in package lesson
[23.09.11 21:20:39 FINE]: [BetonQuest]   Event 'lesson.select_npc_marc' loaded
[23.09.11 21:20:39 FINE]: [BetonQuest]   Event 'lesson.select_npc_lisa' loaded
[23.09.11 21:20:39 FINE]: [BetonQuest]   Event 'lesson.remove_hologram' loaded
[23.09.11 21:20:39 FINE]: [BetonQuest]   Event 'lesson.add_hologram' loaded
[23.09.11 21:20:39 FINE]: [BetonQuest]   Event 'lesson.set_block_debug' loaded
[23.09.11 21:20:39 FINE]: [BetonQuest]   Event 'lesson.add_tag_quest01_started' loaded
[23.09.11 21:20:39 FINE]: [BetonQuest]   Event 'lesson.add_tag_quest01_completed' loaded
[23.09.11 21:20:39 FINE]: [BetonQuest]   Event 'lesson.walk_to_door_marc' loaded
[23.09.11 21:20:39 FINE]: [BetonQuest]   Event 'lesson.open_door_marc' loaded
[23.09.11 21:20:39 FINE]: [BetonQuest]   Event 'lesson.give_key' loaded
[23.09.11 21:20:39 FINE]: [BetonQuest]   Event 'lesson.remove_key' loaded
[23.09.11 21:20:39 FINE]: [BetonQuest]   Event 'lesson.notify_objective_marc' loaded
[23.09.11 21:20:39 FINE]: [BetonQuest]   Condition 'lesson.quest01_started' loaded
[23.09.11 21:20:39 FINE]: [BetonQuest]   Condition 'lesson.quest01_completed' loaded
[23.09.11 21:20:39 FINE]: [BetonQuest]   Condition 'lesson.has_key' loaded
[23.09.11 21:20:39 FINE]: [BetonQuest] Loading merlin conversation from lesson package
[23.09.11 21:20:39 FINE]: [BetonQuest] Variable lesson-%player% loaded
[23.09.11 21:20:39 FINE]: [BetonQuest] Conversation loaded: 5 NPC options and 4 player options
[23.09.11 21:20:39 FINE]: [BetonQuest] Loading marc conversation from lesson package
[23.09.11 21:20:39 FINE]: [BetonQuest] Conversation loaded: 7 NPC options and 4 player options
[23.09.11 21:20:39 FINE]: [BetonQuest] Loading lisa conversation from lesson package
[23.09.11 21:20:39 FINE]: [BetonQuest] Conversation loaded: 4 NPC options and 2 player options
[23.09.11 21:20:39 FINE]: [BetonQuest] Everything in package lesson loaded
[23.09.11 21:20:39 FINE]: [BetonQuest] Loading stuff in package gui
[23.09.11 21:20:39 FINE]: [BetonQuest]   Event 'gui.select_npc_marta' loaded
[23.09.11 21:20:39 FINE]: [BetonQuest]   Event 'gui.select_npc_jobs' loaded
[23.09.11 21:20:39 FINE]: [BetonQuest]   Event 'gui.add_hologram' loaded
[23.09.11 21:20:39 FINE]: [BetonQuest]   Event 'gui.remove_hologram' loaded
[23.09.11 21:20:39 FINE]: [BetonQuest]   Event 'gui.walk_to_door_marta' loaded
[23.09.11 21:20:39 FINE]: [BetonQuest]   Event 'gui.open_door_marta' loaded
[23.09.11 21:20:39 FINE]: [BetonQuest]   Event 'gui.open_gui' loaded
[23.09.11 21:20:39 FINE]: [BetonQuest]   Event 'gui.add_tag_quest02_started' loaded
[23.09.11 21:20:39 FINE]: [BetonQuest]   Event 'gui.add_tag_quest02_completed' loaded
[23.09.11 21:20:39 FINE]: [BetonQuest]   Event 'gui.notify_objective' loaded
[23.09.11 21:20:39 FINE]: [BetonQuest]   Condition 'gui.quest02_started' loaded
[23.09.11 21:20:39 FINE]: [BetonQuest]   Condition 'gui.quest02_completed' loaded
[23.09.11 21:20:39 FINE]: [BetonQuest] Loading marta conversation from gui package
[23.09.11 21:20:39 FINE]: [BetonQuest] Variable gui-%player% loaded
[23.09.11 21:20:39 FINE]: [BetonQuest] Conversation loaded: 7 NPC options and 4 player options
[23.09.11 21:20:39 FINE]: [BetonQuest] Loading jobs conversation from gui package
[23.09.11 21:20:39 FINE]: [BetonQuest] Conversation loaded: 4 NPC options and 2 player options
[23.09.11 21:20:39 FINE]: [BetonQuest] Everything in package gui loaded
[23.09.11 21:20:39 INFO]: [BetonQuest] There are 5 conditions, 22 events, 0 objectives and 5 conversations loaded from 2 packages.
[23.09.11 21:20:39 FINE]: [BetonQuest] Updating journal for player Telmiyo
[23.09.11 21:20:39 FINE]: [BetonQuest] Command executing done
[23.09.11 21:21:11 FINE]: [BetonQuest] Executing /betonquest command for user Telmiyo with arguments: [tag, Telmiyo]
[23.09.11 21:21:11 FINE]: [BetonQuest] Loading data asynchronously
[23.09.11 21:21:11 FINE]: [BetonQuest] Command executing done
[23.09.11 21:21:11 FINE]: [BetonQuest] Listing tags
[23.09.11 21:21:20 FINE]: [BetonQuest] Executing /betonquest command for user Telmiyo with arguments: [delete, tag, gui.quest02_completed]
[23.09.11 21:21:20 FINE]: [BetonQuest] Loading data asynchronously
[23.09.11 21:21:20 FINE]: [BetonQuest] Command executing done
[23.09.11 21:21:23 FINE]: [BetonQuest] Executing /betonquest command for user Telmiyo with arguments: [delete, tag, gui.quest02_started]
[23.09.11 21:21:23 FINE]: [BetonQuest] Loading data asynchronously
[23.09.11 21:21:23 FINE]: [BetonQuest] Command executing done
[23.09.11 21:21:24 FINE]: [BetonQuest] TRUE: inverted condition gui.quest02_started for player Telmiyo
[23.09.11 21:21:24 FINE]: [BetonQuest] TRUE: inverted condition gui.quest02_completed for player Telmiyo
[23.09.11 21:21:26 FINE]: [BetonQuest] Firing event gui.add_tag_quest02_started for Telmiyo
[23.09.11 21:21:27 FINE]: [BetonQuest] TRUE: inverted condition gui.quest02_completed for player Telmiyo
