[23.09.14 01:40:11 FINE]: [BetonQuest] Loaded pl language
[23.09.14 01:40:11 FINE]: [BetonQuest] Loaded en language
[23.09.14 01:40:11 FINE]: [BetonQuest] Loaded de language
[23.09.14 01:40:11 FINE]: [BetonQuest] Loaded fr language
[23.09.14 01:40:11 FINE]: [BetonQuest] Loaded cn language
[23.09.14 01:40:11 FINE]: [BetonQuest] Loaded es language
[23.09.14 01:40:11 FINE]: [BetonQuest] Loaded nl language
[23.09.14 01:40:11 FINE]: [BetonQuest] Loaded it language
[23.09.14 01:40:11 FINE]: [BetonQuest] Loaded hu language
[23.09.14 01:40:11 FINE]: [BetonQuest] Loaded vi language
[23.09.14 01:40:11 INFO]: [BetonQuest] Using SQLite for storing data!
[23.09.14 01:40:11 FINE]: [BetonQuest] Initializing updater with version v64, destination is v64
[23.09.14 01:40:11 INFO]: [BetonQuest] Configuration up to date!
	at net.minecraft.server.MinecraftServer.w(MinecraftServer.java:1051)
	at net.minecraft.server.MinecraftServer.lambda$0(MinecraftServer.java:304)
	at java.base/java.lang.Thread.run(Thread.java:833)

[23.09.14 01:42:31 WARNING]: [BetonQuest] Could not find item: Package in ID 'compass_button' does not exist
[23.09.14 01:42:31 FINER]: [BetonQuest] THROW
pl.betoncraft.betonquest.exceptions.ObjectNotFoundException: Package in ID 'compass_button' does not exist
	at pl.betoncraft.betonquest.id.ID.<init>(ID.java:82)
	at pl.betoncraft.betonquest.id.ItemID.<init>(ItemID.java:10)
	at pl.betoncraft.betonquest.Backpack$Page.<init>(Backpack.java:243)
	at pl.betoncraft.betonquest.Backpack.<init>(Backpack.java:87)
	at pl.betoncraft.betonquest.Backpack.<init>(Backpack.java:104)
	at pl.betoncraft.betonquest.commands.BackpackCommand.onCommand(BackpackCommand.java:34)
	at org.bukkit.command.PluginCommand.execute(PluginCommand.java:45)
	at org.bukkit.command.SimpleCommandMap.dispatch(SimpleCommandMap.java:149)
	at org.bukkit.craftbukkit.v1_18_R2.CraftServer.dispatchCommand(CraftServer.java:826)
	at net.minecraft.server.network.PlayerConnection.a(PlayerConnection.java:1957)
	at net.minecraft.server.network.PlayerConnection.a(PlayerConnection.java:1796)
	at net.minecraft.server.network.PlayerConnection.a(PlayerConnection.java:1777)
	at net.minecraft.network.protocol.game.PacketPlayInChat.a(PacketPlayInChat.java:46)
	at net.minecraft.network.protocol.game.PacketPlayInChat.a(PacketPlayInChat.java:1)
	at net.minecraft.network.protocol.PlayerConnectionUtils.lambda$0(PlayerConnectionUtils.java:31)
	at net.minecraft.server.TickTask.run(SourceFile:18)
	at net.minecraft.util.thread.IAsyncTaskHandler.d(SourceFile:157)
	at net.minecraft.util.thread.IAsyncTaskHandlerReentrant.d(SourceFile:23)
	at net.minecraft.server.MinecraftServer.b(MinecraftServer.java:1190)
	at net.minecraft.server.MinecraftServer.d(MinecraftServer.java:1)
	at net.minecraft.util.thread.IAsyncTaskHandler.y(SourceFile:131)
	at net.minecraft.server.MinecraftServer.be(MinecraftServer.java:1169)
	at net.minecraft.server.MinecraftServer.y(MinecraftServer.java:1162)
	at net.minecraft.util.thread.IAsyncTaskHandler.bo(SourceFile:116)
	at net.minecraft.server.MinecraftServer.x(MinecraftServer.java:1145)
	at net.minecraft.server.MinecraftServer.w(MinecraftServer.java:1051)
	at net.minecraft.server.MinecraftServer.lambda$0(MinecraftServer.java:304)
	at java.base/java.lang.Thread.run(Thread.java:833)

[23.09.14 02:04:15 FINE]: [BetonQuest] Executing /betonquest command for user Telmiyo with arguments: [reload]
[23.09.14 02:04:15 FINE]: [BetonQuest] Reloading configuration
[23.09.14 02:04:15 FINE]: [BetonQuest] Loaded pl language
[23.09.14 02:04:15 FINE]: [BetonQuest] Loaded en language
[23.09.14 02:04:15 FINE]: [BetonQuest] Loaded de language
[23.09.14 02:04:15 FINE]: [BetonQuest] Loaded fr language
[23.09.14 02:04:15 FINE]: [BetonQuest] Loaded cn language
[23.09.14 02:04:15 FINE]: [BetonQuest] Loaded es language
[23.09.14 02:04:15 FINE]: [BetonQuest] Loaded nl language
[23.09.14 02:04:15 FINE]: [BetonQuest] Loaded it language
[23.09.14 02:04:15 FINE]: [BetonQuest] Loaded hu language
[23.09.14 02:04:15 FINE]: [BetonQuest] Loaded vi language
[23.09.14 02:04:15 FINE]: [BetonQuest] Initializing static events
[23.09.14 02:04:15 FINE]: [BetonQuest] Searching package lesson
[23.09.14 02:04:15 FINE]: [BetonQuest] There are no static events defined, skipping
[23.09.14 02:04:15 FINE]: [BetonQuest] Searching package gui
[23.09.14 02:04:15 FINE]: [BetonQuest] There are no static events defined, skipping
[23.09.14 02:04:15 FINE]: [BetonQuest] Searching package items
[23.09.14 02:04:15 FINE]: [BetonQuest] There are no static events defined, skipping
[23.09.14 02:04:15 FINE]: [BetonQuest] Static events initialization done
[23.09.14 02:04:15 FINE]: [BetonQuest] Restarting global locations
[23.09.14 02:04:15 FINE]: [BetonQuest] Loading stuff in package lesson
[23.09.14 02:04:15 FINE]: [BetonQuest]   Event 'lesson.select_npc_marc' loaded
[23.09.14 02:04:15 FINE]: [BetonQuest]   Event 'lesson.select_npc_lisa' loaded
[23.09.14 02:04:15 FINE]: [BetonQuest]   Event 'lesson.remove_hologram' loaded
[23.09.14 02:04:15 FINE]: [BetonQuest]   Event 'lesson.add_hologram' loaded
[23.09.14 02:04:15 FINE]: [BetonQuest]   Event 'lesson.set_block_debug' loaded
[23.09.14 02:04:15 FINE]: [BetonQuest]   Event 'lesson.add_tag_quest01_started' loaded
[23.09.14 02:04:15 FINE]: [BetonQuest]   Event 'lesson.add_tag_quest01_completed' loaded
[23.09.14 02:04:15 FINE]: [BetonQuest]   Event 'lesson.walk_to_door_marc' loaded
[23.09.14 02:04:15 FINE]: [BetonQuest]   Event 'lesson.open_door_marc' loaded
[23.09.14 02:04:15 FINE]: [BetonQuest]   Event 'lesson.give_key' loaded
[23.09.14 02:04:15 FINE]: [BetonQuest]   Event 'lesson.remove_key' loaded
[23.09.14 02:04:15 FINE]: [BetonQuest]   Event 'lesson.notify_objective_marc' loaded
[23.09.14 02:04:15 FINE]: [BetonQuest]   Condition 'lesson.quest01_started' loaded
[23.09.14 02:04:15 FINE]: [BetonQuest]   Condition 'lesson.quest01_completed' loaded
[23.09.14 02:04:15 FINE]: [BetonQuest]   Condition 'lesson.has_key' loaded
[23.09.14 02:04:15 FINE]: [BetonQuest] Loading merlin conversation from lesson package
[23.09.14 02:04:15 FINE]: [BetonQuest] Variable lesson-%player% loaded
[23.09.14 02:04:15 FINE]: [BetonQuest] Conversation loaded: 5 NPC options and 4 player options
[23.09.14 02:04:15 FINE]: [BetonQuest] Loading marc conversation from lesson package
[23.09.14 02:04:15 FINE]: [BetonQuest] Conversation loaded: 7 NPC options and 4 player options
[23.09.14 02:04:15 FINE]: [BetonQuest] Loading lisa conversation from lesson package
[23.09.14 02:04:15 FINE]: [BetonQuest] Variable lesson-%point.progress.left:9% loaded
[23.09.14 02:04:15 FINE]: [BetonQuest] Conversation loaded: 4 NPC options and 2 player options
[23.09.14 02:04:15 FINE]: [BetonQuest] Everything in package lesson loaded
[23.09.14 02:04:15 FINE]: [BetonQuest] Loading stuff in package gui
[23.09.14 02:04:15 FINE]: [BetonQuest]   Event 'gui.select_npc_marta' loaded
[23.09.14 02:04:15 FINE]: [BetonQuest]   Event 'gui.select_npc_jobs' loaded
[23.09.14 02:04:15 FINE]: [BetonQuest]   Event 'gui.add_hologram' loaded
[23.09.14 02:04:15 FINE]: [BetonQuest]   Event 'gui.remove_hologram' loaded
[23.09.14 02:04:15 FINE]: [BetonQuest]   Event 'gui.give_point' loaded
[23.09.14 02:04:15 FINE]: [BetonQuest]   Event 'gui.walk_to_door_marta' loaded
[23.09.14 02:04:15 FINE]: [BetonQuest]   Event 'gui.open_door_marta' loaded
[23.09.14 02:04:15 FINE]: [BetonQuest]   Event 'gui.open_gui' loaded
[23.09.14 02:04:15 FINE]: [BetonQuest]   Event 'gui.add_tag_quest02_started' loaded
[23.09.14 02:04:15 FINE]: [BetonQuest]   Event 'gui.add_tag_quest02_completed' loaded
[23.09.14 02:04:15 FINE]: [BetonQuest]   Event 'gui.notify_objective' loaded
[23.09.14 02:04:15 FINE]: [BetonQuest]   Condition 'gui.quest02_started' loaded
[23.09.14 02:04:15 FINE]: [BetonQuest]   Condition 'gui.quest02_completed' loaded
[23.09.14 02:04:15 FINE]: [BetonQuest] Loading marta conversation from gui package
[23.09.14 02:04:15 FINE]: [BetonQuest] Variable gui-%player% loaded
[23.09.14 02:04:15 FINE]: [BetonQuest] Conversation loaded: 7 NPC options and 4 player options
[23.09.14 02:04:15 FINE]: [BetonQuest] Loading jobs conversation from gui package
[23.09.14 02:04:15 FINE]: [BetonQuest] Conversation loaded: 4 NPC options and 2 player options
[23.09.14 02:04:15 FINE]: [BetonQuest] Everything in package gui loaded
[23.09.14 02:04:15 FINE]: [BetonQuest] Loading stuff in package items
[23.09.14 02:04:15 FINE]: [BetonQuest]   Event 'items.select_npc' loaded
[23.09.14 02:04:15 FINE]: [BetonQuest]   Event 'items.add_hologram' loaded
[23.09.14 02:04:15 FINE]: [BetonQuest]   Event 'items.remove_hologram' loaded
[23.09.14 02:04:15 FINE]: [BetonQuest]   Event 'items.set_block_debug' loaded
[23.09.14 02:04:15 FINE]: [BetonQuest]   Event 'items.walk_phase_1' loaded
[23.09.14 02:04:15 FINE]: [BetonQuest]   Event 'items.open_door_merlin' loaded
[23.09.14 02:04:15 FINE]: [BetonQuest]   Event 'items.add_tag_quest03_started' loaded
[23.09.14 02:04:15 FINE]: [BetonQuest]   Event 'items.add_tag_quest03_phase1' loaded
[23.09.14 02:04:15 FINE]: [BetonQuest]   Event 'items.add_tag_quest03_phase2' loaded
[23.09.14 02:04:15 FINE]: [BetonQuest]   Event 'items.add_tag_quest03_completed' loaded
[23.09.14 02:04:15 FINE]: [BetonQuest]   Event 'items.notify_objective' loaded
[23.09.14 02:04:15 FINE]: [BetonQuest]   Condition 'items.quest03_started' loaded
[23.09.14 02:04:15 FINE]: [BetonQuest]   Condition 'items.quest03_phase1' loaded
[23.09.14 02:04:15 FINE]: [BetonQuest]   Condition 'items.quest03_phase2' loaded
[23.09.14 02:04:15 FINE]: [BetonQuest]   Condition 'items.quest03_completed' loaded
[23.09.14 02:04:15 FINE]: [BetonQuest] Loading merlin conversation from items package
[23.09.14 02:04:15 FINE]: [BetonQuest] Variable items-%player% loaded
[23.09.14 02:04:15 FINE]: [BetonQuest] Conversation loaded: 3 NPC options and 1 player options
[23.09.14 02:04:15 FINE]: [BetonQuest] Everything in package items loaded
[23.09.14 02:04:15 INFO]: [BetonQuest] There are 9 conditions, 34 events, 0 objectives and 6 conversations loaded from 3 packages.
[23.09.14 02:04:15 FINE]: [BetonQuest] Updating journal for player Telmiyo
[23.09.14 02:04:15 FINE]: [BetonQuest] Command executing done
[23.09.14 02:04:46 FINE]: [BetonQuest] Executing /betonquest command for user Telmiyo with arguments: [reload]
[23.09.14 02:04:46 FINE]: [BetonQuest] Reloading configuration
[23.09.14 02:04:46 FINE]: [BetonQuest] Loaded pl language
[23.09.14 02:04:46 FINE]: [BetonQuest] Loaded en language
[23.09.14 02:04:46 FINE]: [BetonQuest] Loaded de language
[23.09.14 02:04:46 FINE]: [BetonQuest] Loaded fr language
[23.09.14 02:04:46 FINE]: [BetonQuest] Loaded cn language
[23.09.14 02:04:46 FINE]: [BetonQuest] Loaded es language
[23.09.14 02:04:46 FINE]: [BetonQuest] Loaded nl language
[23.09.14 02:04:46 FINE]: [BetonQuest] Loaded it language
[23.09.14 02:04:46 FINE]: [BetonQuest] Loaded hu language
[23.09.14 02:04:46 FINE]: [BetonQuest] Loaded vi language
[23.09.14 02:04:46 FINE]: [BetonQuest] Initializing static events
[23.09.14 02:04:46 FINE]: [BetonQuest] Searching package lesson
[23.09.14 02:04:46 FINE]: [BetonQuest] There are no static events defined, skipping
[23.09.14 02:04:46 FINE]: [BetonQuest] Searching package gui
[23.09.14 02:04:46 FINE]: [BetonQuest] There are no static events defined, skipping
[23.09.14 02:04:46 FINE]: [BetonQuest] Searching package items
[23.09.14 02:04:46 FINE]: [BetonQuest] There are no static events defined, skipping
[23.09.14 02:04:46 FINE]: [BetonQuest] Static events initialization done
[23.09.14 02:04:46 FINE]: [BetonQuest] Restarting global locations
[23.09.14 02:04:46 FINE]: [BetonQuest] Loading stuff in package lesson
[23.09.14 02:04:46 FINE]: [BetonQuest]   Event 'lesson.select_npc_marc' loaded
[23.09.14 02:04:46 FINE]: [BetonQuest]   Event 'lesson.select_npc_lisa' loaded
[23.09.14 02:04:46 FINE]: [BetonQuest]   Event 'lesson.remove_hologram' loaded
[23.09.14 02:04:46 FINE]: [BetonQuest]   Event 'lesson.add_hologram' loaded
[23.09.14 02:04:46 FINE]: [BetonQuest]   Event 'lesson.set_block_debug' loaded
[23.09.14 02:04:46 FINE]: [BetonQuest]   Event 'lesson.add_tag_quest01_started' loaded
[23.09.14 02:04:46 FINE]: [BetonQuest]   Event 'lesson.add_tag_quest01_completed' loaded
[23.09.14 02:04:46 FINE]: [BetonQuest]   Event 'lesson.walk_to_door_marc' loaded
[23.09.14 02:04:46 FINE]: [BetonQuest]   Event 'lesson.open_door_marc' loaded
[23.09.14 02:04:46 FINE]: [BetonQuest]   Event 'lesson.give_key' loaded
[23.09.14 02:04:46 FINE]: [BetonQuest]   Event 'lesson.remove_key' loaded
[23.09.14 02:04:46 FINE]: [BetonQuest]   Event 'lesson.notify_objective_marc' loaded
[23.09.14 02:04:46 FINE]: [BetonQuest]   Condition 'lesson.quest01_started' loaded
[23.09.14 02:04:46 FINE]: [BetonQuest]   Condition 'lesson.quest01_completed' loaded
[23.09.14 02:04:46 FINE]: [BetonQuest]   Condition 'lesson.has_key' loaded
[23.09.14 02:04:46 FINE]: [BetonQuest] Loading merlin conversation from lesson package
[23.09.14 02:04:46 FINE]: [BetonQuest] Variable lesson-%player% loaded
[23.09.14 02:04:46 FINE]: [BetonQuest] Conversation loaded: 5 NPC options and 4 player options
[23.09.14 02:04:46 FINE]: [BetonQuest] Loading marc conversation from lesson package
[23.09.14 02:04:46 FINE]: [BetonQuest] Conversation loaded: 7 NPC options and 4 player options
[23.09.14 02:04:46 FINE]: [BetonQuest] Loading lisa conversation from lesson package
[23.09.14 02:04:46 FINE]: [BetonQuest] Variable lesson-%point.progress.left:9% loaded
[23.09.14 02:04:46 FINE]: [BetonQuest] Conversation loaded: 4 NPC options and 2 player options
[23.09.14 02:04:46 FINE]: [BetonQuest] Everything in package lesson loaded
[23.09.14 02:04:46 FINE]: [BetonQuest] Loading stuff in package gui
[23.09.14 02:04:46 FINE]: [BetonQuest]   Event 'gui.select_npc_marta' loaded
[23.09.14 02:04:46 FINE]: [BetonQuest]   Event 'gui.select_npc_jobs' loaded
[23.09.14 02:04:46 FINE]: [BetonQuest]   Event 'gui.add_hologram' loaded
[23.09.14 02:04:46 FINE]: [BetonQuest]   Event 'gui.remove_hologram' loaded
[23.09.14 02:04:46 FINE]: [BetonQuest]   Event 'gui.give_point' loaded
[23.09.14 02:04:46 FINE]: [BetonQuest]   Event 'gui.walk_to_door_marta' loaded
[23.09.14 02:04:46 FINE]: [BetonQuest]   Event 'gui.open_door_marta' loaded
[23.09.14 02:04:46 FINE]: [BetonQuest]   Event 'gui.open_gui' loaded
[23.09.14 02:04:46 FINE]: [BetonQuest]   Event 'gui.add_tag_quest02_started' loaded
[23.09.14 02:04:46 FINE]: [BetonQuest]   Event 'gui.add_tag_quest02_completed' loaded
[23.09.14 02:04:46 FINE]: [BetonQuest]   Event 'gui.notify_objective' loaded
[23.09.14 02:04:46 FINE]: [BetonQuest]   Condition 'gui.quest02_started' loaded
[23.09.14 02:04:46 FINE]: [BetonQuest]   Condition 'gui.quest02_completed' loaded
[23.09.14 02:04:46 FINE]: [BetonQuest] Loading marta conversation from gui package
[23.09.14 02:04:46 FINE]: [BetonQuest] Variable gui-%player% loaded
[23.09.14 02:04:46 FINE]: [BetonQuest] Conversation loaded: 7 NPC options and 4 player options
[23.09.14 02:04:46 FINE]: [BetonQuest] Loading jobs conversation from gui package
[23.09.14 02:04:46 FINE]: [BetonQuest] Conversation loaded: 4 NPC options and 2 player options
[23.09.14 02:04:46 FINE]: [BetonQuest] Everything in package gui loaded
[23.09.14 02:04:46 FINE]: [BetonQuest] Loading stuff in package items
[23.09.14 02:04:46 FINE]: [BetonQuest]   Event 'items.select_npc' loaded
[23.09.14 02:04:46 FINE]: [BetonQuest]   Event 'items.add_hologram' loaded
[23.09.14 02:04:46 FINE]: [BetonQuest]   Event 'items.remove_hologram' loaded
[23.09.14 02:04:46 FINE]: [BetonQuest]   Event 'items.set_block_debug' loaded
[23.09.14 02:04:46 FINE]: [BetonQuest]   Event 'items.walk_phase_1' loaded
[23.09.14 02:04:46 FINE]: [BetonQuest]   Event 'items.open_door_merlin' loaded
[23.09.14 02:04:46 FINE]: [BetonQuest]   Event 'items.add_tag_quest03_started' loaded
[23.09.14 02:04:46 FINE]: [BetonQuest]   Event 'items.add_tag_quest03_phase1' loaded
[23.09.14 02:04:46 FINE]: [BetonQuest]   Event 'items.add_tag_quest03_phase2' loaded
[23.09.14 02:04:46 FINE]: [BetonQuest]   Event 'items.add_tag_quest03_completed' loaded
[23.09.14 02:04:46 FINE]: [BetonQuest]   Event 'items.notify_objective' loaded
[23.09.14 02:04:46 FINE]: [BetonQuest]   Condition 'items.quest03_started' loaded
[23.09.14 02:04:46 FINE]: [BetonQuest]   Condition 'items.quest03_phase1' loaded
[23.09.14 02:04:46 FINE]: [BetonQuest]   Condition 'items.quest03_phase2' loaded
[23.09.14 02:04:46 FINE]: [BetonQuest]   Condition 'items.quest03_completed' loaded
[23.09.14 02:04:46 FINE]: [BetonQuest] Loading merlin conversation from items package
[23.09.14 02:04:46 FINE]: [BetonQuest] Variable items-%player% loaded
[23.09.14 02:04:46 FINE]: [BetonQuest] Conversation loaded: 3 NPC options and 1 player options
[23.09.14 02:04:46 FINE]: [BetonQuest] Everything in package items loaded
[23.09.14 02:04:46 INFO]: [BetonQuest] There are 9 conditions, 34 events, 0 objectives and 6 conversations loaded from 3 packages.
[23.09.14 02:04:46 FINE]: [BetonQuest] Updating journal for player Telmiyo
[23.09.14 02:04:46 FINE]: [BetonQuest] Command executing done
[23.09.14 02:04:47 FINE]: [BetonQuest] FALSE:  condition items.quest03_completed for player Telmiyo
[23.09.14 02:04:48 FINE]: [BetonQuest] Firing event items.select_npc for Telmiyo
[23.09.14 02:04:48 FINE]: [BetonQuest] Firing event items.walk_phase_1 for Telmiyo
[23.09.14 02:05:19 FINE]: [BetonQuest] Executing /betonquest command for user Telmiyo with arguments: [debug, true]
[23.09.14 02:05:19 FINE]: [BetonQuest] Command executing done
[23.09.14 02:05:50 FINE]: [BetonQuest] Executing /betonquest command for user Telmiyo with arguments: [debug, false]
