[23.09.11 20:54:15 INFO]: =====START OF HISTORY=====
[23.09.11 20:49:17 FINE]: [BetonQuest] Loaded pl language
[23.09.11 20:49:17 FINE]: [BetonQuest] Loaded en language
[23.09.11 20:49:17 FINE]: [BetonQuest] Loaded de language
[23.09.11 20:49:17 FINE]: [BetonQuest] Loaded fr language
[23.09.11 20:49:17 FINE]: [BetonQuest] Loaded cn language
[23.09.11 20:49:17 FINE]: [BetonQuest] Loaded es language
[23.09.11 20:49:17 FINE]: [BetonQuest] Loaded nl language
[23.09.11 20:49:17 FINE]: [BetonQuest] Loaded it language
[23.09.11 20:49:17 FINE]: [BetonQuest] Loaded hu language
[23.09.11 20:49:17 FINE]: [BetonQuest] Loaded vi language
[23.09.11 20:49:17 INFO]: [BetonQuest] Using SQLite for storing data!
[23.09.11 20:49:17 FINE]: [BetonQuest] Initializing updater with version v64, destination is v64
[23.09.11 20:49:17 INFO]: [BetonQuest] Configuration up to date!
[23.09.11 20:51:56 FINE]: [BetonQuest]   Event 'gui.add_tag_quest02_completed' loaded
[23.09.11 20:51:56 FINE]: [BetonQuest]   Event 'gui.notify_objective' loaded
[23.09.11 20:51:56 FINE]: [BetonQuest]   Condition 'gui.quest02_started' loaded
[23.09.11 20:51:56 FINE]: [BetonQuest]   Condition 'gui.quest02_completed' loaded
[23.09.11 20:51:56 FINE]: [BetonQuest] Loading marta conversation from gui package
[23.09.11 20:51:56 FINE]: [BetonQuest] Variable gui-%player% loaded
[23.09.11 20:51:56 FINE]: [BetonQuest] Conversation loaded: 7 NPC options and 4 player options
[23.09.11 20:51:56 FINE]: [BetonQuest] Loading jobs conversation from gui package
[23.09.11 20:51:56 FINE]: [BetonQuest] Conversation loaded: 4 NPC options and 2 player options
[23.09.11 20:51:56 FINE]: [BetonQuest] Everything in package gui loaded
[23.09.11 20:51:56 INFO]: [BetonQuest] There are 5 conditions, 22 events, 0 objectives and 5 conversations loaded from 2 packages.
[23.09.11 20:51:56 FINE]: [BetonQuest] Updating journal for player Telmiyo
[23.09.11 20:51:56 FINE]: [BetonQuest] Command executing done
[23.09.11 20:51:59 FINE]: [BetonQuest] Firing event gui.add_tag_quest02_started for Telmiyo
[23.09.11 20:51:59 FINE]: [BetonQuest] Firing event gui.select_npc_marta for Telmiyo
[23.09.11 20:51:59 FINE]: [BetonQuest] Firing event gui.remove_hologram for Telmiyo
[23.09.11 20:51:59 FINE]: [BetonQuest] Firing event gui.select_npc_jobs for Telmiyo
[23.09.11 20:51:59 FINE]: [BetonQuest] Firing event gui.add_hologram for Telmiyo
[23.09.11 20:52:02 FINE]: [BetonQuest] Firing event gui.add_tag_quest02_started for Telmiyo
[23.09.11 20:52:02 FINE]: [BetonQuest] Firing event gui.select_npc_marta for Telmiyo
[23.09.11 20:52:02 FINE]: [BetonQuest] Firing event gui.remove_hologram for Telmiyo
[23.09.11 20:52:02 FINE]: [BetonQuest] Firing event gui.select_npc_jobs for Telmiyo
[23.09.11 20:52:02 FINE]: [BetonQuest] Firing event gui.add_hologram for Telmiyo
[23.09.11 20:52:29 FINE]: [BetonQuest] Executing /betonquest command for user Telmiyo with arguments: [reload]
[23.09.11 20:52:29 FINE]: [BetonQuest] Reloading configuration
[23.09.11 20:52:29 FINE]: [BetonQuest] Loaded pl language
[23.09.11 20:52:29 FINE]: [BetonQuest] Loaded en language
[23.09.11 20:52:29 FINE]: [BetonQuest] Loaded de language
[23.09.11 20:52:29 FINE]: [BetonQuest] Loaded fr language
[23.09.11 20:52:29 FINE]: [BetonQuest] Loaded cn language
[23.09.11 20:52:29 FINE]: [BetonQuest] Loaded es language
[23.09.11 20:52:29 FINE]: [BetonQuest] Loaded nl language
[23.09.11 20:52:29 FINE]: [BetonQuest] Loaded it language
[23.09.11 20:52:29 FINE]: [BetonQuest] Loaded hu language
[23.09.11 20:52:29 FINE]: [BetonQuest] Loaded vi language
[23.09.11 20:52:29 FINE]: [BetonQuest] Initializing static events
[23.09.11 20:52:29 FINE]: [BetonQuest] Searching package lesson
[23.09.11 20:52:29 FINE]: [BetonQuest] There are no static events defined, skipping
[23.09.11 20:52:29 FINE]: [BetonQuest] Searching package gui
[23.09.11 20:52:29 FINE]: [BetonQuest] There are no static events defined, skipping
[23.09.11 20:52:29 FINE]: [BetonQuest] Static events initialization done
[23.09.11 20:52:29 FINE]: [BetonQuest] Restarting global locations
[23.09.11 20:52:29 FINE]: [BetonQuest] Loading stuff in package lesson
[23.09.11 20:52:29 FINE]: [BetonQuest]   Event 'lesson.select_npc_marc' loaded
[23.09.11 20:52:29 FINE]: [BetonQuest]   Event 'lesson.select_npc_lisa' loaded
[23.09.11 20:52:29 FINE]: [BetonQuest]   Event 'lesson.remove_hologram' loaded
[23.09.11 20:52:29 FINE]: [BetonQuest]   Event 'lesson.add_hologram' loaded
[23.09.11 20:52:29 FINE]: [BetonQuest]   Event 'lesson.set_block_debug' loaded
[23.09.11 20:52:29 FINE]: [BetonQuest]   Event 'lesson.add_tag_quest01_started' loaded
[23.09.11 20:52:29 FINE]: [BetonQuest]   Event 'lesson.add_tag_quest01_completed' loaded
[23.09.11 20:52:29 FINE]: [BetonQuest]   Event 'lesson.walk_to_door_marc' loaded
[23.09.11 20:52:29 FINE]: [BetonQuest]   Event 'lesson.open_door_marc' loaded
[23.09.11 20:52:29 FINE]: [BetonQuest]   Event 'lesson.give_key' loaded
[23.09.11 20:52:29 FINE]: [BetonQuest]   Event 'lesson.remove_key' loaded
[23.09.11 20:52:29 FINE]: [BetonQuest]   Event 'lesson.notify_objective_marc' loaded
[23.09.11 20:52:29 FINE]: [BetonQuest]   Condition 'lesson.quest01_started' loaded
[23.09.11 20:52:29 FINE]: [BetonQuest]   Condition 'lesson.quest01_completed' loaded
[23.09.11 20:52:29 FINE]: [BetonQuest]   Condition 'lesson.has_key' loaded
[23.09.11 20:52:29 FINE]: [BetonQuest] Loading merlin conversation from lesson package
[23.09.11 20:52:29 FINE]: [BetonQuest] Variable lesson-%player% loaded
[23.09.11 20:52:29 FINE]: [BetonQuest] Conversation loaded: 5 NPC options and 4 player options
[23.09.11 20:52:29 FINE]: [BetonQuest] Loading marc conversation from lesson package
[23.09.11 20:52:29 FINE]: [BetonQuest] Conversation loaded: 7 NPC options and 4 player options
[23.09.11 20:52:29 FINE]: [BetonQuest] Loading lisa conversation from lesson package
[23.09.11 20:52:29 FINE]: [BetonQuest] Conversation loaded: 4 NPC options and 2 player options
[23.09.11 20:52:29 FINE]: [BetonQuest] Everything in package lesson loaded
[23.09.11 20:52:29 FINE]: [BetonQuest] Loading stuff in package gui
[23.09.11 20:52:29 FINE]: [BetonQuest]   Event 'gui.select_npc_marta' loaded
[23.09.11 20:52:29 FINE]: [BetonQuest]   Event 'gui.select_npc_jobs' loaded
[23.09.11 20:52:29 FINE]: [BetonQuest]   Event 'gui.add_hologram' loaded
[23.09.11 20:52:29 FINE]: [BetonQuest]   Event 'gui.remove_hologram' loaded
[23.09.11 20:52:29 FINE]: [BetonQuest]   Event 'gui.walk_to_door' loaded
[23.09.11 20:52:29 FINE]: [BetonQuest]   Event 'gui.open_door_marta' loaded
[23.09.11 20:52:29 FINE]: [BetonQuest]   Event 'gui.open_gui' loaded
[23.09.11 20:52:29 FINE]: [BetonQuest]   Event 'gui.add_tag_quest02_started' loaded
[23.09.11 20:52:29 FINE]: [BetonQuest]   Event 'gui.add_tag_quest02_completed' loaded
[23.09.11 20:52:29 FINE]: [BetonQuest]   Event 'gui.notify_objective' loaded
[23.09.11 20:52:29 FINE]: [BetonQuest]   Condition 'gui.quest02_started' loaded
[23.09.11 20:52:29 FINE]: [BetonQuest]   Condition 'gui.quest02_completed' loaded
[23.09.11 20:52:29 FINE]: [BetonQuest] Loading marta conversation from gui package
[23.09.11 20:52:29 FINE]: [BetonQuest] Variable gui-%player% loaded
[23.09.11 20:52:29 FINE]: [BetonQuest] Conversation loaded: 7 NPC options and 4 player options
[23.09.11 20:52:29 FINE]: [BetonQuest] Loading jobs conversation from gui package
[23.09.11 20:52:29 FINE]: [BetonQuest] Conversation loaded: 4 NPC options and 2 player options
[23.09.11 20:52:29 FINE]: [BetonQuest] Everything in package gui loaded
[23.09.11 20:52:29 INFO]: [BetonQuest] There are 5 conditions, 22 events, 0 objectives and 5 conversations loaded from 2 packages.
[23.09.11 20:52:29 FINE]: [BetonQuest] Updating journal for player Telmiyo
[23.09.11 20:52:29 FINE]: [BetonQuest] Command executing done
[23.09.11 20:52:32 FINE]: [BetonQuest] Firing event gui.add_tag_quest02_started for Telmiyo
[23.09.11 20:52:32 FINE]: [BetonQuest] Firing event gui.select_npc_marta for Telmiyo
[23.09.11 20:52:32 FINE]: [BetonQuest] Firing event gui.remove_hologram for Telmiyo
[23.09.11 20:52:32 FINE]: [BetonQuest] Firing event gui.select_npc_jobs for Telmiyo
[23.09.11 20:52:32 FINE]: [BetonQuest] Firing event gui.add_hologram for Telmiyo
[23.09.11 20:52:34 FINE]: [BetonQuest] FALSE:  condition gui.quest02_completed for player Telmiyo
[23.09.11 20:52:34 FINE]: [BetonQuest] TRUE:  condition gui.quest02_started for player Telmiyo
[23.09.11 20:52:34 FINE]: [BetonQuest] Firing event gui.select_npc_marta for Telmiyo
[23.09.11 20:52:34 FINE]: [BetonQuest] Firing event gui.walk_to_door for Telmiyo
[23.09.11 20:52:34 FINE]: [BetonQuest] Firing event gui.open_door_marta for Telmiyo
[23.09.11 20:52:34 WARNING]: [BetonQuest] Task #4515 for BetonQuest v1.12.10 generated an exception
java.lang.ClassCastException: class org.bukkit.craftbukkit.v1_18_R2.block.data.CraftBlockData cannot be cast to class org.bukkit.block.data.Openable (org.bukkit.craftbukkit.v1_18_R2.block.data.CraftBlockData and org.bukkit.block.data.Openable are in unnamed module of loader java.net.URLClassLoader @15327b79)
	at pl.betoncraft.betonquest.events.DoorEvent.execute(DoorEvent.java:39)
	at pl.betoncraft.betonquest.events.DoorEvent.execute(DoorEvent.java:16)
	at pl.betoncraft.betonquest.api.ForceSyncHandler.handle(ForceSyncHandler.java:68)
	at pl.betoncraft.betonquest.api.QuestEvent.fire(QuestEvent.java:136)
	at pl.betoncraft.betonquest.BetonQuest.event(BetonQuest.java:393)
	at pl.betoncraft.betonquest.conversation.Conversation$NPCEventRunner.run(Conversation.java:601)
	at org.bukkit.craftbukkit.v1_18_R2.scheduler.CraftTask.run(CraftTask.java:82)
	at org.bukkit.craftbukkit.v1_18_R2.scheduler.CraftScheduler.mainThreadHeartbeat(CraftScheduler.java:415)
	at net.minecraft.server.MinecraftServer.b(MinecraftServer.java:1285)
	at net.minecraft.server.dedicated.DedicatedServer.b(DedicatedServer.java:429)
	at net.minecraft.server.MinecraftServer.a(MinecraftServer.java:1237)
	at net.minecraft.server.MinecraftServer.w(MinecraftServer.java:1047)
	at net.minecraft.server.MinecraftServer.lambda$0(MinecraftServer.java:304)
	at java.base/java.lang.Thread.run(Thread.java:833)

[23.09.11 20:53:47 FINE]: [BetonQuest] Executing /betonquest command for user Telmiyo with arguments: [reload]
[23.09.11 20:53:47 FINE]: [BetonQuest] Reloading configuration
[23.09.11 20:53:47 FINE]: [BetonQuest] Loaded pl language
[23.09.11 20:53:47 FINE]: [BetonQuest] Loaded en language
[23.09.11 20:53:47 FINE]: [BetonQuest] Loaded de language
[23.09.11 20:53:47 FINE]: [BetonQuest] Loaded fr language
[23.09.11 20:53:47 FINE]: [BetonQuest] Loaded cn language
[23.09.11 20:53:47 FINE]: [BetonQuest] Loaded es language
[23.09.11 20:53:47 FINE]: [BetonQuest] Loaded nl language
[23.09.11 20:53:47 FINE]: [BetonQuest] Loaded it language
[23.09.11 20:53:47 FINE]: [BetonQuest] Loaded hu language
[23.09.11 20:53:47 FINE]: [BetonQuest] Loaded vi language
[23.09.11 20:53:47 FINE]: [BetonQuest] Initializing static events
[23.09.11 20:53:47 FINE]: [BetonQuest] Searching package lesson
[23.09.11 20:53:47 FINE]: [BetonQuest] There are no static events defined, skipping
[23.09.11 20:53:47 FINE]: [BetonQuest] Searching package gui
[23.09.11 20:53:47 FINE]: [BetonQuest] There are no static events defined, skipping
[23.09.11 20:53:47 FINE]: [BetonQuest] Static events initialization done
[23.09.11 20:53:47 FINE]: [BetonQuest] Restarting global locations
[23.09.11 20:53:47 FINE]: [BetonQuest] Loading stuff in package lesson
[23.09.11 20:53:47 FINE]: [BetonQuest]   Event 'lesson.select_npc_marc' loaded
[23.09.11 20:53:47 FINE]: [BetonQuest]   Event 'lesson.select_npc_lisa' loaded
[23.09.11 20:53:47 FINE]: [BetonQuest]   Event 'lesson.remove_hologram' loaded
[23.09.11 20:53:47 FINE]: [BetonQuest]   Event 'lesson.add_hologram' loaded
[23.09.11 20:53:47 FINE]: [BetonQuest]   Event 'lesson.set_block_debug' loaded
[23.09.11 20:53:47 FINE]: [BetonQuest]   Event 'lesson.add_tag_quest01_started' loaded
[23.09.11 20:53:47 FINE]: [BetonQuest]   Event 'lesson.add_tag_quest01_completed' loaded
[23.09.11 20:53:47 FINE]: [BetonQuest]   Event 'lesson.walk_to_door_marc' loaded
[23.09.11 20:53:47 FINE]: [BetonQuest]   Event 'lesson.open_door_marc' loaded
[23.09.11 20:53:47 FINE]: [BetonQuest]   Event 'lesson.give_key' loaded
[23.09.11 20:53:47 FINE]: [BetonQuest]   Event 'lesson.remove_key' loaded
[23.09.11 20:53:47 FINE]: [BetonQuest]   Event 'lesson.notify_objective_marc' loaded
[23.09.11 20:53:47 FINE]: [BetonQuest]   Condition 'lesson.quest01_started' loaded
[23.09.11 20:53:47 FINE]: [BetonQuest]   Condition 'lesson.quest01_completed' loaded
[23.09.11 20:53:47 FINE]: [BetonQuest]   Condition 'lesson.has_key' loaded
[23.09.11 20:53:47 FINE]: [BetonQuest] Loading merlin conversation from lesson package
[23.09.11 20:53:47 FINE]: [BetonQuest] Variable lesson-%player% loaded
[23.09.11 20:53:47 FINE]: [BetonQuest] Conversation loaded: 5 NPC options and 4 player options
[23.09.11 20:53:47 FINE]: [BetonQuest] Loading marc conversation from lesson package
[23.09.11 20:53:47 FINE]: [BetonQuest] Conversation loaded: 7 NPC options and 4 player options
[23.09.11 20:53:47 FINE]: [BetonQuest] Loading lisa conversation from lesson package
[23.09.11 20:53:47 FINE]: [BetonQuest] Conversation loaded: 4 NPC options and 2 player options
[23.09.11 20:53:47 FINE]: [BetonQuest] Everything in package lesson loaded
[23.09.11 20:53:47 FINE]: [BetonQuest] Loading stuff in package gui
[23.09.11 20:53:47 FINE]: [BetonQuest]   Event 'gui.select_npc_marta' loaded
[23.09.11 20:53:47 FINE]: [BetonQuest]   Event 'gui.select_npc_jobs' loaded
[23.09.11 20:53:47 FINE]: [BetonQuest]   Event 'gui.add_hologram' loaded
[23.09.11 20:53:47 FINE]: [BetonQuest]   Event 'gui.remove_hologram' loaded
[23.09.11 20:53:47 FINE]: [BetonQuest]   Event 'gui.walk_to_door' loaded
[23.09.11 20:53:47 FINE]: [BetonQuest]   Event 'gui.open_door_marta' loaded
[23.09.11 20:53:47 FINE]: [BetonQuest]   Event 'gui.open_gui' loaded
[23.09.11 20:53:47 FINE]: [BetonQuest]   Event 'gui.add_tag_quest02_started' loaded
[23.09.11 20:53:47 FINE]: [BetonQuest]   Event 'gui.add_tag_quest02_completed' loaded
[23.09.11 20:53:47 FINE]: [BetonQuest]   Event 'gui.notify_objective' loaded
[23.09.11 20:53:47 FINE]: [BetonQuest]   Condition 'gui.quest02_started' loaded
[23.09.11 20:53:47 FINE]: [BetonQuest]   Condition 'gui.quest02_completed' loaded
[23.09.11 20:53:47 FINE]: [BetonQuest] Loading marta conversation from gui package
[23.09.11 20:53:47 FINE]: [BetonQuest] Variable gui-%player% loaded
[23.09.11 20:53:47 FINE]: [BetonQuest] Conversation loaded: 7 NPC options and 4 player options
[23.09.11 20:53:47 FINE]: [BetonQuest] Loading jobs conversation from gui package
[23.09.11 20:53:47 FINE]: [BetonQuest] Conversation loaded: 4 NPC options and 2 player options
[23.09.11 20:53:47 FINE]: [BetonQuest] Everything in package gui loaded
[23.09.11 20:53:47 INFO]: [BetonQuest] There are 5 conditions, 22 events, 0 objectives and 5 conversations loaded from 2 packages.
[23.09.11 20:53:47 FINE]: [BetonQuest] Updating journal for player Telmiyo
[23.09.11 20:53:47 FINE]: [BetonQuest] Command executing done
[23.09.11 20:54:15 FINE]: [BetonQuest] Executing /betonquest command for user Telmiyo with arguments: [debug, true]
[23.09.11 20:54:15 INFO]: =====END OF HISTORY=====
[23.09.11 20:54:15 INFO]: [BetonQuest] Debuging mode was enabled!
[23.09.11 20:54:15 FINE]: [BetonQuest] Command executing done
[23.09.11 20:54:18 INFO]: [BetonQuest] Disabling BetonQuest v1.12.10
[23.09.11 20:54:18 FINER]: [BetonQuest] This is an exception, that could be normally ignored. If you think anyway, this is not normal, please report this to <https://github.com/BetonQuest/BetonQuest/issues>. And there you have a cookie: <http://i.imgur.com/iR4UMH5.png>
org.bukkit.plugin.IllegalPluginAccessException: Plugin attempted to register task while disabled
	at org.bukkit.craftbukkit.v1_18_R2.scheduler.CraftScheduler.validate(CraftScheduler.java:468)
	at org.bukkit.craftbukkit.v1_18_R2.scheduler.CraftScheduler.runTaskTimer(CraftScheduler.java:196)
	at org.bukkit.craftbukkit.v1_18_R2.scheduler.CraftScheduler.runTaskTimer(CraftScheduler.java:187)
	at org.bukkit.craftbukkit.v1_18_R2.scheduler.CraftScheduler.runTaskLater(CraftScheduler.java:151)
	at org.bukkit.craftbukkit.v1_18_R2.scheduler.CraftScheduler.runTask(CraftScheduler.java:120)
	at org.bukkit.scheduler.BukkitRunnable.runTask(BukkitRunnable.java:45)
	at pl.betoncraft.betonquest.conversation.Conversation.suspend(Conversation.java:430)
	at pl.betoncraft.betonquest.BetonQuest.onDisable(BetonQuest.java:1102)
	at org.bukkit.plugin.java.JavaPlugin.setEnabled(JavaPlugin.java:266)
	at org.bukkit.plugin.java.JavaPluginLoader.disablePlugin(JavaPluginLoader.java:367)
	at org.bukkit.plugin.SimplePluginManager.disablePlugin(SimplePluginManager.java:501)
	at org.bukkit.plugin.SimplePluginManager.disablePlugins(SimplePluginManager.java:493)
	at org.bukkit.plugin.SimplePluginManager.clearPlugins(SimplePluginManager.java:544)
	at org.bukkit.craftbukkit.v1_18_R2.CraftServer.reload(CraftServer.java:888)
	at org.bukkit.Bukkit.reload(Bukkit.java:801)
	at org.bukkit.command.defaults.ReloadCommand.execute(ReloadCommand.java:27)
	at org.bukkit.command.SimpleCommandMap.dispatch(SimpleCommandMap.java:149)
	at org.bukkit.craftbukkit.v1_18_R2.CraftServer.dispatchCommand(CraftServer.java:826)
	at net.minecraft.server.network.PlayerConnection.a(PlayerConnection.java:1957)
	at net.minecraft.server.network.PlayerConnection.a(PlayerConnection.java:1796)
	at net.minecraft.server.network.PlayerConnection.a(PlayerConnection.java:1777)
	at net.minecraft.network.protocol.game.PacketPlayInChat.a(PacketPlayInChat.java:46)
	at net.minecraft.network.protocol.game.PacketPlayInChat.a(PacketPlayInChat.java:1)
	at net.minecraft.network.protocol.PlayerConnectionUtils.lambda$0(PlayerConnectionUtils.java:31)
	at net.minecraft.server.TickTask.run(SourceFile:18)
	at net.minecraft.util.thread.IAsyncTaskHandler.d(SourceFile:157)
	at net.minecraft.util.thread.IAsyncTaskHandlerReentrant.d(SourceFile:23)
	at net.minecraft.server.MinecraftServer.b(MinecraftServer.java:1190)
	at net.minecraft.server.MinecraftServer.d(MinecraftServer.java:1)
	at net.minecraft.util.thread.IAsyncTaskHandler.y(SourceFile:131)
	at net.minecraft.server.MinecraftServer.be(MinecraftServer.java:1169)
	at net.minecraft.server.MinecraftServer.y(MinecraftServer.java:1162)
	at net.minecraft.util.thread.IAsyncTaskHandler.bo(SourceFile:116)
	at net.minecraft.server.MinecraftServer.x(MinecraftServer.java:1145)
	at net.minecraft.server.MinecraftServer.w(MinecraftServer.java:1051)
	at net.minecraft.server.MinecraftServer.lambda$0(MinecraftServer.java:304)
	at java.base/java.lang.Thread.run(Thread.java:833)

[23.09.11 20:54:18 FINE]: [BetonQuest] Killing all timers on disable
[23.09.11 20:54:18 INFO]: [BetonQuest] BetonQuest succesfully disabled!
